experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T09:09:53.449Z,UpdatedHeaterDC,delta_dc=-0.582000000000005,"{""current_dc"": 46.66, ""delta_dc"": -0.582000000000005, ""target_temperature"": 30.0, ""latest_temperature"": 30.1}",2025-09-19 11:09:53.449,9.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T09:13:13.449Z,UpdatedHeaterDC,delta_dc=-0.4759999999999863,"{""current_dc"": 46.18, ""delta_dc"": -0.4759999999999863, ""target_temperature"": 30.0, ""latest_temperature"": 30.13}",2025-09-19 11:13:13.449,9.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T09:16:33.451Z,UpdatedHeaterDC,delta_dc=-0.05000000000000357,"{""current_dc"": 46.13, ""delta_dc"": -0.05000000000000357, ""target_temperature"": 30.0, ""latest_temperature"": 30.09}",2025-09-19 11:16:33.451,9.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T09:19:53.450Z,UpdatedHeaterDC,delta_dc=1.4220000000000033,"{""current_dc"": 47.55, ""delta_dc"": 1.4220000000000033, ""target_temperature"": 30.0, ""latest_temperature"": 29.86}",2025-09-19 11:19:53.450,10.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T09:23:13.450Z,UpdatedHeaterDC,delta_dc=-1.0759999999999934,"{""current_dc"": 46.47, ""delta_dc"": -1.0759999999999934, ""target_temperature"": 30.0, ""latest_temperature"": 30.06}",2025-09-19 11:23:13.450,10.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T09:26:33.451Z,UpdatedHeaterDC,delta_dc=1.06799999999999,"{""current_dc"": 47.54, ""delta_dc"": 1.06799999999999, ""target_temperature"": 30.0, ""latest_temperature"": 29.89}",2025-09-19 11:26:33.451,10.1225
Long Yeast Grow,pioreactor02,2025-09-19T09:29:53.450Z,UpdatedHeaterDC,delta_dc=0.5739999999999923,"{""current_dc"": 48.11, ""delta_dc"": 0.5739999999999923, ""target_temperature"": 30.0, ""latest_temperature"": 29.85}",2025-09-19 11:29:53.450,10.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T09:33:13.449Z,UpdatedHeaterDC,delta_dc=-1.0499999999999985,"{""current_dc"": 47.06, ""delta_dc"": -1.0499999999999985, ""target_temperature"": 30.0, ""latest_temperature"": 30.05}",2025-09-19 11:33:13.449,10.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T09:36:33.492Z,UpdatedHeaterDC,delta_dc=-0.5619999999999926,"{""current_dc"": 46.5, ""delta_dc"": -0.5619999999999926, ""target_temperature"": 30.0, ""latest_temperature"": 30.11}",2025-09-19 11:36:33.492,10.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T09:39:53.451Z,UpdatedHeaterDC,delta_dc=1.5140000000000013,"{""current_dc"": 48.01, ""delta_dc"": 1.5140000000000013, ""target_temperature"": 30.0, ""latest_temperature"": 29.86}",2025-09-19 11:39:53.451,10.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T09:43:13.451Z,UpdatedHeaterDC,delta_dc=-0.9319999999999964,"{""current_dc"": 47.08, ""delta_dc"": -0.9319999999999964, ""target_temperature"": 30.0, ""latest_temperature"": 30.04}",2025-09-19 11:43:13.451,10.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T09:46:33.446Z,UpdatedHeaterDC,delta_dc=0.25600000000000733,"{""current_dc"": 47.34, ""delta_dc"": 0.25600000000000733, ""target_temperature"": 30.0, ""latest_temperature"": 29.99}",2025-09-19 11:46:33.446,10.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T09:49:53.449Z,UpdatedHeaterDC,delta_dc=-0.3340000000000011,"{""current_dc"": 47.01, ""delta_dc"": -0.3340000000000011, ""target_temperature"": 30.0, ""latest_temperature"": 30.04}",2025-09-19 11:49:53.449,10.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T09:53:13.450Z,UpdatedHeaterDC,delta_dc=0.32799999999999296,"{""current_dc"": 47.34, ""delta_dc"": 0.32799999999999296, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 11:53:13.450,10.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T09:56:33.449Z,UpdatedHeaterDC,delta_dc=-1.460000000000007,"{""current_dc"": 45.88, ""delta_dc"": -1.460000000000007, ""target_temperature"": 30.0, ""latest_temperature"": 30.19}",2025-09-19 11:56:33.449,10.6225
Long Yeast Grow,pioreactor02,2025-09-19T09:59:53.449Z,UpdatedHeaterDC,delta_dc=1.1619999999999997,"{""current_dc"": 47.04, ""delta_dc"": 1.1619999999999997, ""target_temperature"": 30.0, ""latest_temperature"": 29.96}",2025-09-19 11:59:53.449,10.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T10:03:13.450Z,UpdatedHeaterDC,delta_dc=-0.6159999999999868,"{""current_dc"": 46.42, ""delta_dc"": -0.6159999999999868, ""target_temperature"": 30.0, ""latest_temperature"": 30.06}",2025-09-19 12:03:13.450,10.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T10:06:33.449Z,UpdatedHeaterDC,delta_dc=1.2839999999999983,"{""current_dc"": 47.7, ""delta_dc"": 1.2839999999999983, ""target_temperature"": 30.0, ""latest_temperature"": 29.86}",2025-09-19 12:06:33.449,10.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T10:09:53.449Z,UpdatedHeaterDC,delta_dc=1.083999999999986,"{""current_dc"": 48.78, ""delta_dc"": 1.083999999999986, ""target_temperature"": 30.0, ""latest_temperature"": 29.76}",2025-09-19 12:09:53.449,10.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T10:13:13.452Z,UpdatedHeaterDC,delta_dc=-1.320000000000001,"{""current_dc"": 47.46, ""delta_dc"": -1.320000000000001, ""target_temperature"": 30.0, ""latest_temperature"": 30.03}",2025-09-19 12:13:13.452,10.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T10:16:33.450Z,UpdatedHeaterDC,delta_dc=0.569999999999996,"{""current_dc"": 48.03, ""delta_dc"": 0.569999999999996, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 12:16:33.450,10.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T10:19:53.451Z,UpdatedHeaterDC,delta_dc=-1.06799999999999,"{""current_dc"": 46.96, ""delta_dc"": -1.06799999999999, ""target_temperature"": 30.0, ""latest_temperature"": 30.11}",2025-09-19 12:19:53.451,11.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T10:23:13.493Z,UpdatedHeaterDC,delta_dc=0.7220000000000055,"{""current_dc"": 47.68, ""delta_dc"": 0.7220000000000055, ""target_temperature"": 30.0, ""latest_temperature"": 29.97}",2025-09-19 12:23:13.493,11.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T10:26:33.451Z,UpdatedHeaterDC,delta_dc=-1.0020000000000122,"{""current_dc"": 46.68, ""delta_dc"": -1.0020000000000122, ""target_temperature"": 30.0, ""latest_temperature"": 30.12}",2025-09-19 12:26:33.451,11.1225
Long Yeast Grow,pioreactor02,2025-09-19T10:29:53.491Z,UpdatedHeaterDC,delta_dc=1.6319999999999943,"{""current_dc"": 48.31, ""delta_dc"": 1.6319999999999943, ""target_temperature"": 30.0, ""latest_temperature"": 29.85}",2025-09-19 12:29:53.491,11.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T10:33:13.450Z,UpdatedHeaterDC,delta_dc=-0.9779999999999872,"{""current_dc"": 47.33, ""delta_dc"": -0.9779999999999872, ""target_temperature"": 30.0, ""latest_temperature"": 30.04}",2025-09-19 12:33:13.450,11.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T10:36:33.452Z,UpdatedHeaterDC,delta_dc=0.039999999999999133,"{""current_dc"": 47.37, ""delta_dc"": 0.039999999999999133, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 12:36:33.452,11.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T10:39:53.449Z,UpdatedHeaterDC,delta_dc=-0.7720000000000091,"{""current_dc"": 46.6, ""delta_dc"": -0.7720000000000091, ""target_temperature"": 30.0, ""latest_temperature"": 30.12}",2025-09-19 12:39:53.449,11.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T10:43:13.450Z,UpdatedHeaterDC,delta_dc=1.0560000000000065,"{""current_dc"": 47.66, ""delta_dc"": 1.0560000000000065, ""target_temperature"": 30.0, ""latest_temperature"": 29.93}",2025-09-19 12:43:13.450,11.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T10:46:33.451Z,UpdatedHeaterDC,delta_dc=-1.761999999999996,"{""current_dc"": 45.9, ""delta_dc"": -1.761999999999996, ""target_temperature"": 30.0, ""latest_temperature"": 30.2}",2025-09-19 12:46:33.451,11.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T10:49:53.451Z,UpdatedHeaterDC,delta_dc=1.9280000000000006,"{""current_dc"": 47.83, ""delta_dc"": 1.9280000000000006, ""target_temperature"": 30.0, ""latest_temperature"": 29.86}",2025-09-19 12:49:53.451,11.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T10:53:13.493Z,UpdatedHeaterDC,delta_dc=-0.4279999999999944,"{""current_dc"": 47.4, ""delta_dc"": -0.4279999999999944, ""target_temperature"": 30.0, ""latest_temperature"": 29.97}",2025-09-19 12:53:13.493,11.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T10:56:33.493Z,UpdatedHeaterDC,delta_dc=-1.2900000000000063,"{""current_dc"": 46.11, ""delta_dc"": -1.2900000000000063, ""target_temperature"": 30.0, ""latest_temperature"": 30.16}",2025-09-19 12:56:33.493,11.6225
Long Yeast Grow,pioreactor02,2025-09-19T10:59:53.451Z,UpdatedHeaterDC,delta_dc=0.6639999999999894,"{""current_dc"": 46.77, ""delta_dc"": 0.6639999999999894, ""target_temperature"": 30.0, ""latest_temperature"": 30.01}",2025-09-19 12:59:53.451,11.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T11:03:13.449Z,UpdatedHeaterDC,delta_dc=0.7660000000000173,"{""current_dc"": 47.54, ""delta_dc"": 0.7660000000000173, ""target_temperature"": 30.0, ""latest_temperature"": 29.9}",2025-09-19 13:03:13.449,11.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T11:06:33.450Z,UpdatedHeaterDC,delta_dc=-0.7480000000000003,"{""current_dc"": 46.79, ""delta_dc"": -0.7480000000000003, ""target_temperature"": 30.0, ""latest_temperature"": 30.04}",2025-09-19 13:06:33.450,11.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T11:09:53.450Z,UpdatedHeaterDC,delta_dc=0.6879999999999981,"{""current_dc"": 47.48, ""delta_dc"": 0.6879999999999981, ""target_temperature"": 30.0, ""latest_temperature"": 29.93}",2025-09-19 13:09:53.450,11.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T11:13:13.452Z,UpdatedHeaterDC,delta_dc=0.2539999999999864,"{""current_dc"": 47.73, ""delta_dc"": 0.2539999999999864, ""target_temperature"": 30.0, ""latest_temperature"": 29.92}",2025-09-19 13:13:13.452,11.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T11:16:33.449Z,UpdatedHeaterDC,delta_dc=0.20799999999999558,"{""current_dc"": 47.94, ""delta_dc"": 0.20799999999999558, ""target_temperature"": 30.0, ""latest_temperature"": 29.92}",2025-09-19 13:16:33.449,11.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T11:19:53.450Z,UpdatedHeaterDC,delta_dc=-0.4400000000000034,"{""current_dc"": 47.5, ""delta_dc"": -0.4400000000000034, ""target_temperature"": 30.0, ""latest_temperature"": 30.01}",2025-09-19 13:19:53.450,12.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T11:23:13.535Z,UpdatedHeaterDC,delta_dc=-1.0339999999999825,"{""current_dc"": 46.47, ""delta_dc"": -1.0339999999999825, ""target_temperature"": 30.0, ""latest_temperature"": 30.15}",2025-09-19 13:23:13.535,12.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T11:26:33.450Z,UpdatedHeaterDC,delta_dc=-0.24599999999999939,"{""current_dc"": 46.22, ""delta_dc"": -0.24599999999999939, ""target_temperature"": 30.0, ""latest_temperature"": 30.13}",2025-09-19 13:26:33.450,12.1225
Long Yeast Grow,pioreactor02,2025-09-19T11:29:53.450Z,UpdatedHeaterDC,delta_dc=0.3819999999999872,"{""current_dc"": 46.6, ""delta_dc"": 0.3819999999999872, ""target_temperature"": 30.0, ""latest_temperature"": 30.03}",2025-09-19 13:29:53.450,12.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T11:33:13.451Z,UpdatedHeaterDC,delta_dc=0.28200000000000214,"{""current_dc"": 46.88, ""delta_dc"": 0.28200000000000214, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 13:33:13.451,12.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T11:36:33.450Z,UpdatedHeaterDC,delta_dc=-0.4520000000000032,"{""current_dc"": 46.43, ""delta_dc"": -0.4520000000000032, ""target_temperature"": 30.0, ""latest_temperature"": 30.05}",2025-09-19 13:36:33.450,12.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T11:39:53.451Z,UpdatedHeaterDC,delta_dc=0.661999999999994,"{""current_dc"": 47.09, ""delta_dc"": 0.661999999999994, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 13:39:53.451,12.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T11:43:13.491Z,UpdatedHeaterDC,delta_dc=-0.7799999999999961,"{""current_dc"": 46.31, ""delta_dc"": -0.7799999999999961, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 13:43:13.491,12.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T11:46:33.450Z,UpdatedHeaterDC,delta_dc=0.6099999999999951,"{""current_dc"": 46.92, ""delta_dc"": 0.6099999999999951, ""target_temperature"": 30.0, ""latest_temperature"": 29.96}",2025-09-19 13:46:33.450,12.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T11:49:53.449Z,UpdatedHeaterDC,delta_dc=-0.11199999999998482,"{""current_dc"": 46.81, ""delta_dc"": -0.11199999999998482, ""target_temperature"": 30.0, ""latest_temperature"": 29.99}",2025-09-19 13:49:53.449,12.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T11:53:13.450Z,UpdatedHeaterDC,delta_dc=0.7459999999999887,"{""current_dc"": 47.56, ""delta_dc"": 0.7459999999999887, ""target_temperature"": 30.0, ""latest_temperature"": 29.89}",2025-09-19 13:53:13.450,12.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T11:56:33.450Z,UpdatedHeaterDC,delta_dc=-0.5780000000000085,"{""current_dc"": 46.98, ""delta_dc"": -0.5780000000000085, ""target_temperature"": 30.0, ""latest_temperature"": 30.01}",2025-09-19 13:56:33.450,12.6225
Long Yeast Grow,pioreactor02,2025-09-19T11:59:53.450Z,UpdatedHeaterDC,delta_dc=0.3340000000000011,"{""current_dc"": 47.31, ""delta_dc"": 0.3340000000000011, ""target_temperature"": 30.0, ""latest_temperature"": 29.96}",2025-09-19 13:59:53.450,12.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T12:03:13.452Z,UpdatedHeaterDC,delta_dc=0.17600000000000904,"{""current_dc"": 47.49, ""delta_dc"": 0.17600000000000904, ""target_temperature"": 30.0, ""latest_temperature"": 29.95}",2025-09-19 14:03:13.452,12.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T12:06:33.493Z,UpdatedHeaterDC,delta_dc=0.13000000000000186,"{""current_dc"": 47.62, ""delta_dc"": 0.13000000000000186, ""target_temperature"": 30.0, ""latest_temperature"": 29.95}",2025-09-19 14:06:33.493,12.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T12:09:53.446Z,UpdatedHeaterDC,delta_dc=0.20199999999998752,"{""current_dc"": 47.82, ""delta_dc"": 0.20199999999998752, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 14:09:53.446,12.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T12:13:13.451Z,UpdatedHeaterDC,delta_dc=-0.6359999999999992,"{""current_dc"": 47.18, ""delta_dc"": -0.6359999999999992, ""target_temperature"": 30.0, ""latest_temperature"": 30.05}",2025-09-19 14:13:13.451,12.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T12:16:33.450Z,UpdatedHeaterDC,delta_dc=0.30200000000001453,"{""current_dc"": 47.48, ""delta_dc"": 0.30200000000001453, ""target_temperature"": 30.0, ""latest_temperature"": 29.99}",2025-09-19 14:16:33.450,12.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T12:19:53.449Z,UpdatedHeaterDC,delta_dc=-1.342000000000005,"{""current_dc"": 46.14, ""delta_dc"": -1.342000000000005, ""target_temperature"": 30.0, ""latest_temperature"": 30.18}",2025-09-19 14:19:53.449,13.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T12:23:13.450Z,UpdatedHeaterDC,delta_dc=1.2599999999999894,"{""current_dc"": 47.4, ""delta_dc"": 1.2599999999999894, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 14:23:13.450,13.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T12:26:33.450Z,UpdatedHeaterDC,delta_dc=-0.6359999999999992,"{""current_dc"": 46.76, ""delta_dc"": -0.6359999999999992, ""target_temperature"": 30.0, ""latest_temperature"": 30.05}",2025-09-19 14:26:33.450,13.1225
Long Yeast Grow,pioreactor02,2025-09-19T12:29:53.450Z,UpdatedHeaterDC,delta_dc=0.08600000000000634,"{""current_dc"": 46.85, ""delta_dc"": 0.08600000000000634, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 14:29:53.450,13.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T12:33:13.449Z,UpdatedHeaterDC,delta_dc=-0.41200000000000403,"{""current_dc"": 46.44, ""delta_dc"": -0.41200000000000403, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 14:33:13.449,13.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T12:36:33.450Z,UpdatedHeaterDC,delta_dc=0.17800000000000438,"{""current_dc"": 46.62, ""delta_dc"": 0.17800000000000438, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 14:36:33.450,13.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T12:39:53.450Z,UpdatedHeaterDC,delta_dc=1.0279999999999907,"{""current_dc"": 47.65, ""delta_dc"": 1.0279999999999907, ""target_temperature"": 30.0, ""latest_temperature"": 29.87}",2025-09-19 14:39:53.450,13.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T12:43:13.450Z,UpdatedHeaterDC,delta_dc=-0.09399999999999334,"{""current_dc"": 47.56, ""delta_dc"": -0.09399999999999334, ""target_temperature"": 30.0, ""latest_temperature"": 29.93}",2025-09-19 14:43:13.450,13.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T12:46:33.451Z,UpdatedHeaterDC,delta_dc=-1.0420000000000116,"{""current_dc"": 46.52, ""delta_dc"": -1.0420000000000116, ""target_temperature"": 30.0, ""latest_temperature"": 30.1}",2025-09-19 14:46:33.451,13.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T12:49:53.450Z,UpdatedHeaterDC,delta_dc=1.0359999999999943,"{""current_dc"": 47.56, ""delta_dc"": 1.0359999999999943, ""target_temperature"": 30.0, ""latest_temperature"": 29.92}",2025-09-19 14:49:53.450,13.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T12:53:13.491Z,UpdatedHeaterDC,delta_dc=-0.9439999999999797,"{""current_dc"": 46.62, ""delta_dc"": -0.9439999999999797, ""target_temperature"": 30.0, ""latest_temperature"": 30.08}",2025-09-19 14:53:13.491,13.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T12:56:33.493Z,UpdatedHeaterDC,delta_dc=1.3759999999999961,"{""current_dc"": 48.0, ""delta_dc"": 1.3759999999999961, ""target_temperature"": 30.0, ""latest_temperature"": 29.86}",2025-09-19 14:56:33.493,13.6225
Long Yeast Grow,pioreactor02,2025-09-19T12:59:53.450Z,UpdatedHeaterDC,delta_dc=0.4359999999999871,"{""current_dc"": 48.44, ""delta_dc"": 0.4359999999999871, ""target_temperature"": 30.0, ""latest_temperature"": 29.85}",2025-09-19 14:59:53.450,13.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T13:03:13.452Z,UpdatedHeaterDC,delta_dc=-0.5459999999999965,"{""current_dc"": 47.89, ""delta_dc"": -0.5459999999999965, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 15:03:13.452,13.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T13:06:33.450Z,UpdatedHeaterDC,delta_dc=-0.6679999999999857,"{""current_dc"": 47.22, ""delta_dc"": -0.6679999999999857, ""target_temperature"": 30.0, ""latest_temperature"": 30.08}",2025-09-19 15:06:33.450,13.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T13:09:53.450Z,UpdatedHeaterDC,delta_dc=0.799999999999983,"{""current_dc"": 48.02, ""delta_dc"": 0.799999999999983, ""target_temperature"": 30.0, ""latest_temperature"": 29.94}",2025-09-19 15:09:53.450,13.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T13:13:13.450Z,UpdatedHeaterDC,delta_dc=-0.2759999999999941,"{""current_dc"": 47.74, ""delta_dc"": -0.2759999999999941, ""target_temperature"": 30.0, ""latest_temperature"": 30.0}",2025-09-19 15:13:13.450,13.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T13:16:33.491Z,UpdatedHeaterDC,delta_dc=-0.504000000000002,"{""current_dc"": 47.24, ""delta_dc"": -0.504000000000002, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 15:16:33.491,13.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T13:19:53.452Z,UpdatedHeaterDC,delta_dc=0.4659999999999982,"{""current_dc"": 47.71, ""delta_dc"": 0.4659999999999982, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 15:19:53.452,14.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T13:23:13.450Z,UpdatedHeaterDC,delta_dc=0.051999999999998894,"{""current_dc"": 47.76, ""delta_dc"": 0.051999999999998894, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 15:23:13.450,14.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T13:26:33.450Z,UpdatedHeaterDC,delta_dc=0.7720000000000091,"{""current_dc"": 48.53, ""delta_dc"": 0.7720000000000091, ""target_temperature"": 30.0, ""latest_temperature"": 29.88}",2025-09-19 15:26:33.450,14.1225
Long Yeast Grow,pioreactor02,2025-09-19T13:29:53.450Z,UpdatedHeaterDC,delta_dc=-0.47999999999999327,"{""current_dc"": 48.05, ""delta_dc"": -0.47999999999999327, ""target_temperature"": 30.0, ""latest_temperature"": 29.99}",2025-09-19 15:29:53.450,14.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T13:33:13.450Z,UpdatedHeaterDC,delta_dc=-0.1900000000000041,"{""current_dc"": 47.86, ""delta_dc"": -0.1900000000000041, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 15:33:13.450,14.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T13:36:33.450Z,UpdatedHeaterDC,delta_dc=1.460000000000007,"{""current_dc"": 49.32, ""delta_dc"": 1.460000000000007, ""target_temperature"": 30.0, ""latest_temperature"": 29.81}",2025-09-19 15:36:33.450,14.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T13:39:53.450Z,UpdatedHeaterDC,delta_dc=-0.2980000000000181,"{""current_dc"": 49.02, ""delta_dc"": -0.2980000000000181, ""target_temperature"": 30.0, ""latest_temperature"": 29.92}",2025-09-19 15:39:53.450,14.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T13:43:13.450Z,UpdatedHeaterDC,delta_dc=-1.3759999999999961,"{""current_dc"": 47.64, ""delta_dc"": -1.3759999999999961, ""target_temperature"": 30.0, ""latest_temperature"": 30.14}",2025-09-19 15:43:13.450,14.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T13:46:33.450Z,UpdatedHeaterDC,delta_dc=0.14000000000000054,"{""current_dc"": 47.78, ""delta_dc"": 0.14000000000000054, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 15:46:33.450,14.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T13:49:53.451Z,UpdatedHeaterDC,delta_dc=-1.0460000000000078,"{""current_dc"": 46.73, ""delta_dc"": -1.0460000000000078, ""target_temperature"": 30.0, ""latest_temperature"": 30.19}",2025-09-19 15:49:53.451,14.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T13:53:13.450Z,UpdatedHeaterDC,delta_dc=0.6579999999999976,"{""current_dc"": 47.39, ""delta_dc"": 0.6579999999999976, ""target_temperature"": 30.0, ""latest_temperature"": 30.03}",2025-09-19 15:53:13.450,14.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T13:56:33.450Z,UpdatedHeaterDC,delta_dc=-0.005999999999991706,"{""current_dc"": 47.38, ""delta_dc"": -0.005999999999991706, ""target_temperature"": 30.0, ""latest_temperature"": 30.02}",2025-09-19 15:56:33.450,14.6225
Long Yeast Grow,pioreactor02,2025-09-19T13:59:53.450Z,UpdatedHeaterDC,delta_dc=0.23599999999999494,"{""current_dc"": 47.62, ""delta_dc"": 0.23599999999999494, ""target_temperature"": 30.0, ""latest_temperature"": 29.98}",2025-09-19 15:59:53.450,14.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:03:13.450Z,UpdatedHeaterDC,delta_dc=0.7720000000000091,"{""current_dc"": 48.39, ""delta_dc"": 0.7720000000000091, ""target_temperature"": 30.0, ""latest_temperature"": 29.88}",2025-09-19 16:03:13.450,14.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:06:33.449Z,UpdatedHeaterDC,delta_dc=1.4640000000000035,"{""current_dc"": 49.85, ""delta_dc"": 1.4640000000000035, ""target_temperature"": 30.0, ""latest_temperature"": 29.72}",2025-09-19 16:06:33.449,14.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:09:53.452Z,UpdatedHeaterDC,delta_dc=-0.7840000000000031,"{""current_dc"": 49.07, ""delta_dc"": -0.7840000000000031, ""target_temperature"": 30.0, ""latest_temperature"": 29.93}",2025-09-19 16:09:53.452,14.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:13:13.495Z,UpdatedHeaterDC,delta_dc=-0.8260000000000033,"{""current_dc"": 48.24, ""delta_dc"": -0.8260000000000033, ""target_temperature"": 30.0, ""latest_temperature"": 30.07}",2025-09-19 16:13:13.495,14.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:16:33.450Z,UpdatedHeaterDC,delta_dc=0.03400000000000744,"{""current_dc"": 48.27, ""delta_dc"": 0.03400000000000744, ""target_temperature"": 30.0, ""latest_temperature"": 30.04}",2025-09-19 16:16:33.450,14.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T14:19:53.451Z,UpdatedHeaterDC,delta_dc=1.5520000000000052,"{""current_dc"": 49.82, ""delta_dc"": 1.5520000000000052, ""target_temperature"": 30.0, ""latest_temperature"": 29.81}",2025-09-19 16:19:53.451,15.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:23:13.449Z,UpdatedHeaterDC,delta_dc=-2.4579999999999975,"{""current_dc"": 47.36, ""delta_dc"": -2.4579999999999975, ""target_temperature"": 30.0, ""latest_temperature"": 30.22}",2025-09-19 16:23:13.449,15.066944444444
