experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-20T03:16:33.399Z,29.87,2025-09-20 05:16:33.399,27.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T03:19:53.399Z,29.92,2025-09-20 05:19:53.399,28.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T03:23:13.399Z,30.12,2025-09-20 05:23:13.399,28.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T03:26:33.400Z,30.03,2025-09-20 05:26:33.400,28.1225
Long Yeast Grow,pioreactor02,2025-09-20T03:29:53.400Z,29.78,2025-09-20 05:29:53.400,28.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T03:33:13.399Z,30.07,2025-09-20 05:33:13.399,28.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T03:36:33.400Z,29.9,2025-09-20 05:36:33.400,28.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T03:39:53.400Z,29.89,2025-09-20 05:39:53.400,28.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T03:43:13.402Z,29.99,2025-09-20 05:43:13.402,28.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T03:46:33.399Z,30.17,2025-09-20 05:46:33.399,28.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T03:49:53.399Z,29.91,2025-09-20 05:49:53.399,28.511388888889
Long Yeast Grow,pioreactor02,2025-09-20T03:53:13.399Z,29.84,2025-09-20 05:53:13.399,28.566944444444
Long Yeast Grow,pioreactor02,2025-09-20T03:56:33.400Z,30.0,2025-09-20 05:56:33.400,28.6225
Long Yeast Grow,pioreactor02,2025-09-20T03:59:53.400Z,30.15,2025-09-20 05:59:53.400,28.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T04:03:13.400Z,30.19,2025-09-20 06:03:13.400,28.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T04:06:33.400Z,29.96,2025-09-20 06:06:33.400,28.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T04:09:53.399Z,30.01,2025-09-20 06:09:53.399,28.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T04:13:13.399Z,29.77,2025-09-20 06:13:13.399,28.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T04:16:33.400Z,29.82,2025-09-20 06:16:33.400,28.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T04:19:53.400Z,29.7,2025-09-20 06:19:53.400,29.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T04:23:13.398Z,30.08,2025-09-20 06:23:13.398,29.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T04:26:33.398Z,29.92,2025-09-20 06:26:33.398,29.1225
Long Yeast Grow,pioreactor02,2025-09-20T04:29:53.398Z,29.91,2025-09-20 06:29:53.398,29.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T04:33:13.399Z,30.09,2025-09-20 06:33:13.399,29.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T04:36:33.399Z,30.06,2025-09-20 06:36:33.399,29.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T04:39:53.401Z,30.12,2025-09-20 06:39:53.401,29.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T04:43:13.402Z,29.85,2025-09-20 06:43:13.402,29.400277777778
