experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:30:56.611Z,31.94,2025-09-20 19:30:56.611,12.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:34:16.611Z,31.75,2025-09-20 19:34:16.611,12.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:37:36.610Z,32.14,2025-09-20 19:37:36.610,12.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:40:56.612Z,32.22,2025-09-20 19:40:56.612,12.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:44:16.611Z,32.02,2025-09-20 19:44:16.611,12.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:47:36.610Z,31.87,2025-09-20 19:47:36.610,12.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:50:56.611Z,32.04,2025-09-20 19:50:56.611,12.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:54:16.611Z,32.11,2025-09-20 19:54:16.611,12.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:57:36.612Z,31.96,2025-09-20 19:57:36.612,12.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:00:56.612Z,31.93,2025-09-20 20:00:56.612,12.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:04:16.613Z,31.87,2025-09-20 20:04:16.613,13.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:07:36.613Z,31.97,2025-09-20 20:07:36.613,13.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:10:56.609Z,32.27,2025-09-20 20:10:56.609,13.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:14:16.612Z,32.07,2025-09-20 20:14:16.612,13.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:17:36.611Z,31.93,2025-09-20 20:17:36.611,13.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:20:56.611Z,31.69,2025-09-20 20:20:56.611,13.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:24:16.612Z,31.66,2025-09-20 20:24:16.612,13.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:27:36.611Z,31.82,2025-09-20 20:27:36.611,13.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:30:56.611Z,31.9,2025-09-20 20:30:56.611,13.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:34:16.611Z,31.99,2025-09-20 20:34:16.611,13.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:37:36.612Z,32.14,2025-09-20 20:37:36.612,13.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:40:56.612Z,32.16,2025-09-20 20:40:56.612,13.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:44:16.611Z,32.22,2025-09-20 20:44:16.611,13.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:47:36.611Z,32.21,2025-09-20 20:47:36.611,13.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:50:56.613Z,32.25,2025-09-20 20:50:56.613,13.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:54:16.612Z,32.19,2025-09-20 20:54:16.612,13.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:57:36.612Z,31.96,2025-09-20 20:57:36.612,13.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:00:56.613Z,31.88,2025-09-20 21:00:56.613,13.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:04:16.611Z,31.8,2025-09-20 21:04:16.611,14.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:07:36.611Z,31.82,2025-09-20 21:07:36.611,14.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:10:56.611Z,31.9,2025-09-20 21:10:56.611,14.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:14:16.612Z,31.9,2025-09-20 21:14:16.612,14.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:17:36.613Z,31.85,2025-09-20 21:17:36.613,14.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:20:56.611Z,32.03,2025-09-20 21:20:56.611,14.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:24:16.614Z,32.01,2025-09-20 21:24:16.614,14.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:27:36.613Z,32.08,2025-09-20 21:27:36.613,14.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:30:56.612Z,32.17,2025-09-20 21:30:56.612,14.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:34:16.613Z,32.15,2025-09-20 21:34:16.613,14.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:37:36.610Z,31.95,2025-09-20 21:37:36.610,14.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:40:56.611Z,31.82,2025-09-20 21:40:56.611,14.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:44:16.615Z,31.81,2025-09-20 21:44:16.615,14.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:36.611Z,31.87,2025-09-20 21:47:36.611,14.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:56.613Z,32.03,2025-09-20 21:50:56.613,14.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:54:16.612Z,32.0,2025-09-20 21:54:16.612,14.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:36.610Z,32.21,2025-09-20 21:57:36.610,14.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:56.611Z,32.22,2025-09-20 22:00:56.611,14.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:04:16.611Z,32.0,2025-09-20 22:04:16.611,15.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:07:36.612Z,31.86,2025-09-20 22:07:36.612,15.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:56.611Z,31.94,2025-09-20 22:10:56.611,15.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:14:16.612Z,31.86,2025-09-20 22:14:16.612,15.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:17:36.615Z,31.83,2025-09-20 22:17:36.615,15.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:56.612Z,31.82,2025-09-20 22:20:56.612,15.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:16.611Z,31.87,2025-09-20 22:24:16.611,15.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:36.612Z,31.97,2025-09-20 22:27:36.612,15.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:56.610Z,32.11,2025-09-20 22:30:56.610,15.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:34:16.610Z,32.01,2025-09-20 22:34:16.610,15.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:37:36.612Z,32.12,2025-09-20 22:37:36.612,15.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:40:56.610Z,32.09,2025-09-20 22:40:56.610,15.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:44:16.612Z,31.98,2025-09-20 22:44:16.612,15.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:47:36.612Z,32.0,2025-09-20 22:47:36.612,15.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:50:56.611Z,32.14,2025-09-20 22:50:56.611,15.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:54:16.610Z,32.11,2025-09-20 22:54:16.610,15.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:57:36.612Z,32.1,2025-09-20 22:57:36.612,15.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:00:56.613Z,32.17,2025-09-20 23:00:56.613,15.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:04:16.612Z,32.05,2025-09-20 23:04:16.612,16.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:07:36.613Z,32.04,2025-09-20 23:07:36.613,16.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:10:56.611Z,31.85,2025-09-20 23:10:56.611,16.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:14:16.614Z,31.96,2025-09-20 23:14:16.614,16.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:17:36.610Z,31.89,2025-09-20 23:17:36.610,16.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:20:56.611Z,31.87,2025-09-20 23:20:56.611,16.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:24:16.613Z,32.03,2025-09-20 23:24:16.613,16.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:27:36.613Z,31.96,2025-09-20 23:27:36.613,16.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:30:56.612Z,32.06,2025-09-20 23:30:56.612,16.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:34:16.611Z,32.02,2025-09-20 23:34:16.611,16.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:37:36.610Z,32.09,2025-09-20 23:37:36.610,16.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:40:56.611Z,31.98,2025-09-20 23:40:56.611,16.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:44:16.613Z,32.13,2025-09-20 23:44:16.613,16.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:47:36.612Z,31.99,2025-09-20 23:47:36.612,16.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:50:56.612Z,32.03,2025-09-20 23:50:56.612,16.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:54:16.610Z,32.1,2025-09-20 23:54:16.610,16.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:57:36.613Z,31.84,2025-09-20 23:57:36.613,16.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:00:56.613Z,32.06,2025-09-21 00:00:56.613,16.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:04:16.612Z,31.87,2025-09-21 00:04:16.612,17.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:07:36.612Z,31.93,2025-09-21 00:07:36.612,17.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:10:56.612Z,31.96,2025-09-21 00:10:56.612,17.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:14:16.612Z,32.19,2025-09-21 00:14:16.612,17.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:17:36.611Z,32.06,2025-09-21 00:17:36.611,17.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:20:56.611Z,32.15,2025-09-21 00:20:56.611,17.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:24:16.611Z,32.02,2025-09-21 00:24:16.611,17.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:27:36.612Z,31.81,2025-09-21 00:27:36.612,17.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:30:56.613Z,31.95,2025-09-21 00:30:56.613,17.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:34:16.612Z,31.95,2025-09-21 00:34:16.612,17.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:37:36.613Z,31.95,2025-09-21 00:37:36.613,17.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:40:56.612Z,31.89,2025-09-21 00:40:56.612,17.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:44:16.611Z,31.98,2025-09-21 00:44:16.611,17.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:47:36.613Z,32.0,2025-09-21 00:47:36.613,17.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:50:56.615Z,32.02,2025-09-21 00:50:56.615,17.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:54:16.612Z,31.93,2025-09-21 00:54:16.612,17.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:57:36.613Z,32.0,2025-09-21 00:57:36.613,17.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:00:56.613Z,31.98,2025-09-21 01:00:56.613,17.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:04:16.611Z,31.9,2025-09-21 01:04:16.611,18.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:07:36.614Z,31.93,2025-09-21 01:07:36.614,18.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:10:56.611Z,32.07,2025-09-21 01:10:56.611,18.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:14:16.611Z,32.18,2025-09-21 01:14:16.611,18.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:17:36.610Z,32.26,2025-09-21 01:17:36.610,18.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:20:56.612Z,32.09,2025-09-21 01:20:56.612,18.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:24:16.611Z,32.1,2025-09-21 01:24:16.611,18.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:27:36.611Z,32.14,2025-09-21 01:27:36.611,18.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:30:56.612Z,32.05,2025-09-21 01:30:56.612,18.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:34:16.613Z,31.97,2025-09-21 01:34:16.613,18.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:37:36.610Z,31.97,2025-09-21 01:37:36.610,18.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:40:56.613Z,31.76,2025-09-21 01:40:56.613,18.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:44:16.611Z,31.99,2025-09-21 01:44:16.611,18.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:47:36.612Z,32.03,2025-09-21 01:47:36.612,18.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:50:56.612Z,32.02,2025-09-21 01:50:56.612,18.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:54:16.612Z,31.85,2025-09-21 01:54:16.612,18.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T23:57:36.611Z,31.75,2025-09-21 01:57:36.611,18.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:00:56.612Z,31.9,2025-09-21 02:00:56.612,18.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:04:16.611Z,31.9,2025-09-21 02:04:16.611,19.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:07:36.610Z,32.01,2025-09-21 02:07:36.610,19.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:10:56.612Z,32.08,2025-09-21 02:10:56.612,19.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:14:16.612Z,31.87,2025-09-21 02:14:16.612,19.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:17:36.611Z,32.0,2025-09-21 02:17:36.611,19.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:20:56.612Z,32.04,2025-09-21 02:20:56.612,19.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:24:16.611Z,32.0,2025-09-21 02:24:16.611,19.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:27:36.611Z,32.1,2025-09-21 02:27:36.611,19.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:30:56.613Z,32.13,2025-09-21 02:30:56.613,19.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:34:16.611Z,32.04,2025-09-21 02:34:16.611,19.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:37:36.611Z,32.13,2025-09-21 02:37:36.611,19.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:40:56.612Z,32.09,2025-09-21 02:40:56.612,19.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:44:16.610Z,32.18,2025-09-21 02:44:16.610,19.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:47:36.611Z,32.07,2025-09-21 02:47:36.611,19.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:50:56.611Z,31.99,2025-09-21 02:50:56.611,19.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:54:16.611Z,31.97,2025-09-21 02:54:16.611,19.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T00:57:36.611Z,31.88,2025-09-21 02:57:36.611,19.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:00:56.612Z,32.04,2025-09-21 03:00:56.612,19.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:04:16.611Z,31.95,2025-09-21 03:04:16.611,20.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:07:36.609Z,32.14,2025-09-21 03:07:36.609,20.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:10:56.612Z,32.02,2025-09-21 03:10:56.612,20.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:14:16.612Z,32.01,2025-09-21 03:14:16.612,20.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:17:36.612Z,31.92,2025-09-21 03:17:36.612,20.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:20:56.613Z,31.82,2025-09-21 03:20:56.613,20.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:24:16.613Z,31.97,2025-09-21 03:24:16.613,20.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:27:36.611Z,32.04,2025-09-21 03:27:36.611,20.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:30:56.612Z,31.98,2025-09-21 03:30:56.612,20.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:34:16.611Z,31.94,2025-09-21 03:34:16.611,20.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:37:36.611Z,31.94,2025-09-21 03:37:36.611,20.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:40:56.613Z,31.88,2025-09-21 03:40:56.613,20.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:44:16.611Z,31.98,2025-09-21 03:44:16.611,20.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:47:36.612Z,32.09,2025-09-21 03:47:36.612,20.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:50:56.611Z,32.04,2025-09-21 03:50:56.611,20.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:54:16.611Z,31.97,2025-09-21 03:54:16.611,20.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T01:57:36.611Z,32.09,2025-09-21 03:57:36.611,20.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:00:56.613Z,31.98,2025-09-21 04:00:56.613,20.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:04:16.611Z,31.94,2025-09-21 04:04:16.611,21.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:07:36.610Z,31.95,2025-09-21 04:07:36.610,21.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:10:56.613Z,31.93,2025-09-21 04:10:56.613,21.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:14:16.611Z,32.19,2025-09-21 04:14:16.611,21.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:17:36.611Z,32.2,2025-09-21 04:17:36.611,21.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:20:56.612Z,32.23,2025-09-21 04:20:56.612,21.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:24:16.613Z,32.14,2025-09-21 04:24:16.613,21.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:27:36.611Z,32.11,2025-09-21 04:27:36.611,21.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:30:56.612Z,32.1,2025-09-21 04:30:56.612,21.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:34:16.612Z,32.2,2025-09-21 04:34:16.612,21.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:37:36.613Z,32.16,2025-09-21 04:37:36.613,21.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:40:56.611Z,31.96,2025-09-21 04:40:56.611,21.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:44:16.613Z,31.99,2025-09-21 04:44:16.613,21.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:47:36.611Z,31.97,2025-09-21 04:47:36.611,21.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:50:56.612Z,31.9,2025-09-21 04:50:56.612,21.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:54:16.613Z,32.0,2025-09-21 04:54:16.613,21.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T02:57:36.612Z,31.75,2025-09-21 04:57:36.612,21.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:00:56.611Z,31.82,2025-09-21 05:00:56.611,21.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:04:16.611Z,31.63,2025-09-21 05:04:16.611,22.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:07:36.612Z,31.76,2025-09-21 05:07:36.612,22.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:10:56.611Z,32.03,2025-09-21 05:10:56.611,22.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:14:16.610Z,32.0,2025-09-21 05:14:16.610,22.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:17:36.611Z,32.01,2025-09-21 05:17:36.611,22.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:20:56.612Z,32.09,2025-09-21 05:20:56.612,22.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:24:16.611Z,32.08,2025-09-21 05:24:16.611,22.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:27:36.610Z,31.99,2025-09-21 05:27:36.610,22.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:30:56.610Z,32.03,2025-09-21 05:30:56.610,22.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:34:16.609Z,32.17,2025-09-21 05:34:16.609,22.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:37:36.612Z,32.21,2025-09-21 05:37:36.612,22.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:40:56.611Z,32.04,2025-09-21 05:40:56.611,22.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:44:16.610Z,32.08,2025-09-21 05:44:16.610,22.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:47:36.611Z,32.2,2025-09-21 05:47:36.611,22.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:50:56.612Z,31.95,2025-09-21 05:50:56.612,22.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:54:16.612Z,31.89,2025-09-21 05:54:16.612,22.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T03:57:36.613Z,31.91,2025-09-21 05:57:36.613,22.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:00:56.612Z,32.03,2025-09-21 06:00:56.612,22.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:04:16.613Z,31.99,2025-09-21 06:04:16.613,23.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:07:36.612Z,31.89,2025-09-21 06:07:36.612,23.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:10:56.613Z,32.1,2025-09-21 06:10:56.613,23.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:14:16.611Z,31.9,2025-09-21 06:14:16.611,23.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:17:36.612Z,31.97,2025-09-21 06:17:36.612,23.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:20:56.612Z,32.13,2025-09-21 06:20:56.612,23.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:24:16.612Z,32.31,2025-09-21 06:24:16.612,23.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:27:36.612Z,32.14,2025-09-21 06:27:36.612,23.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:30:56.613Z,32.25,2025-09-21 06:30:56.613,23.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:34:16.612Z,32.18,2025-09-21 06:34:16.612,23.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:37:36.610Z,32.06,2025-09-21 06:37:36.610,23.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:40:56.612Z,32.06,2025-09-21 06:40:56.612,23.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:44:16.611Z,32.0,2025-09-21 06:44:16.611,23.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:47:36.611Z,31.91,2025-09-21 06:47:36.611,23.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:50:56.611Z,31.96,2025-09-21 06:50:56.611,23.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:54:16.612Z,31.73,2025-09-21 06:54:16.612,23.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T04:57:36.613Z,31.79,2025-09-21 06:57:36.613,23.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:00:56.611Z,31.77,2025-09-21 07:00:56.611,23.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:04:16.614Z,31.81,2025-09-21 07:04:16.614,24.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:07:36.611Z,31.87,2025-09-21 07:07:36.611,24.0875
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:10:56.614Z,32.15,2025-09-21 07:10:56.614,24.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:14:16.611Z,31.92,2025-09-21 07:14:16.611,24.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:17:36.612Z,32.1,2025-09-21 07:17:36.612,24.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:20:56.613Z,31.91,2025-09-21 07:20:56.613,24.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:24:16.612Z,32.21,2025-09-21 07:24:16.612,24.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:27:36.613Z,32.06,2025-09-21 07:27:36.613,24.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:30:56.614Z,31.95,2025-09-21 07:30:56.614,24.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:34:16.612Z,31.98,2025-09-21 07:34:16.612,24.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:37:36.611Z,32.04,2025-09-21 07:37:36.611,24.5875
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:40:56.611Z,32.23,2025-09-21 07:40:56.611,24.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:44:16.612Z,32.31,2025-09-21 07:44:16.612,24.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-21T05:47:36.611Z,32.06,2025-09-21 07:47:36.611,24.754166666667
