experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:16.618Z,PID output = 0.10799999999999416,app,DEBUG,temperature_automation,2025-09-20 22:24:16.618,15.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:36.612Z,"features={'previous_heater_dc': 89.11, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [59.260416666666664, 55.677083333333336, 52.979166666666664, 50.78125, 48.875, 47.21875, 45.770833333333336, 44.510416666666664, 43.385416666666664, 42.375, 41.489583333333336, 40.677083333333336, 39.9375, 39.28125, 38.6875, 38.125, 37.625, 37.15625, 36.75, 36.333333333333336, 35.989583333333336]}",app,DEBUG,temperature_automation,2025-09-20 22:27:36.612,15.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:36.619Z,PID output = -0.3819999999999872,app,DEBUG,temperature_automation,2025-09-20 22:27:36.619,15.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:56.610Z,"features={'previous_heater_dc': 88.73, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [59.1875, 55.59375, 52.9375, 50.729166666666664, 48.84375, 47.197916666666664, 45.760416666666664, 44.489583333333336, 43.364583333333336, 42.375, 41.5, 40.677083333333336, 39.947916666666664, 39.302083333333336, 38.6875, 38.15625, 37.635416666666664, 37.1875, 36.75, 36.375, 36.0]}",app,DEBUG,temperature_automation,2025-09-20 22:30:56.610,15.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:56.618Z,PID output = -0.930000000000001,app,DEBUG,temperature_automation,2025-09-20 22:30:56.618,15.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:34:16.610Z,"features={'previous_heater_dc': 87.8, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.9375, 55.375, 52.739583333333336, 50.5625, 48.666666666666664, 47.052083333333336, 45.635416666666664, 44.364583333333336, 43.260416666666664, 42.270833333333336, 41.375, 40.572916666666664, 39.864583333333336, 39.1875, 38.614583333333336, 38.0625, 37.5625, 37.125, 36.6875, 36.3125, 35.9375]}",app,DEBUG,temperature_automation,2025-09-20 22:34:16.610,15.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:34:16.617Z,PID output = 0.4340000000000117,app,DEBUG,temperature_automation,2025-09-20 22:34:16.617,15.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:37:36.612Z,"features={'previous_heater_dc': 88.23, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [59.0625, 55.46875, 52.8125, 50.625, 48.739583333333336, 47.104166666666664, 45.666666666666664, 44.416666666666664, 43.302083333333336, 42.302083333333336, 41.4375, 40.604166666666664, 39.885416666666664, 39.25, 38.625, 38.125, 37.59375, 37.135416666666664, 36.729166666666664, 36.322916666666664, 35.989583333333336]}",app,DEBUG,temperature_automation,2025-09-20 22:37:36.612,15.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:37:36.620Z,PID output = -0.8179999999999907,app,DEBUG,temperature_automation,2025-09-20 22:37:36.620,15.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:40:56.610Z,"features={'previous_heater_dc': 87.41, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.8125, 55.25, 52.645833333333336, 50.46875, 48.59375, 46.979166666666664, 45.541666666666664, 44.291666666666664, 43.1875, 42.208333333333336, 41.3125, 40.541666666666664, 39.822916666666664, 39.166666666666664, 38.5625, 38.041666666666664, 37.541666666666664, 37.0625, 36.645833333333336, 36.25, 35.916666666666664]}",app,DEBUG,temperature_automation,2025-09-20 22:40:56.610,15.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:40:56.618Z,PID output = -0.09600000000003633,app,DEBUG,temperature_automation,2025-09-20 22:40:56.618,15.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:44:16.611Z,"features={'previous_heater_dc': 87.31, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.75, 55.21875, 52.604166666666664, 50.40625, 48.541666666666664, 46.9375, 45.520833333333336, 44.260416666666664, 43.166666666666664, 42.177083333333336, 41.291666666666664, 40.5, 39.760416666666664, 39.125, 38.53125, 38.0, 37.5, 37.041666666666664, 36.625, 36.25, 35.875]}",app,DEBUG,temperature_automation,2025-09-20 22:44:16.611,15.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:44:16.620Z,PID output = 0.5580000000000126,app,DEBUG,temperature_automation,2025-09-20 22:44:16.620,15.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:47:36.612Z,"features={'previous_heater_dc': 87.87, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.875, 55.322916666666664, 52.677083333333336, 50.489583333333336, 48.604166666666664, 46.989583333333336, 45.552083333333336, 44.3125, 43.1875, 42.208333333333336, 41.322916666666664, 40.5, 39.802083333333336, 39.145833333333336, 38.5625, 38.0, 37.5, 37.0625, 36.645833333333336, 36.260416666666664, 35.875]}",app,DEBUG,temperature_automation,2025-09-20 22:47:36.612,15.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:47:36.620Z,PID output = -0.09199999999999803,app,DEBUG,temperature_automation,2025-09-20 22:47:36.620,15.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:50:56.610Z,"features={'previous_heater_dc': 87.78, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.875, 55.3125, 52.666666666666664, 50.489583333333336, 48.604166666666664, 46.96875, 45.5625, 44.302083333333336, 43.197916666666664, 42.21875, 41.333333333333336, 40.541666666666664, 39.802083333333336, 39.177083333333336, 38.572916666666664, 38.041666666666664, 37.5625, 37.072916666666664, 36.666666666666664, 36.260416666666664, 35.9375]}",app,DEBUG,temperature_automation,2025-09-20 22:50:56.610,15.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:50:56.618Z,PID output = -1.008000000000004,app,DEBUG,temperature_automation,2025-09-20 22:50:56.618,15.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:54:16.610Z,"features={'previous_heater_dc': 86.77, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.572916666666664, 55.072916666666664, 52.46875, 50.302083333333336, 48.4375, 46.854166666666664, 45.427083333333336, 44.1875, 43.104166666666664, 42.114583333333336, 41.25, 40.458333333333336, 39.75, 39.114583333333336, 38.510416666666664, 37.979166666666664, 37.5, 37.020833333333336, 36.625, 36.21875, 35.875]}",app,DEBUG,temperature_automation,2025-09-20 22:54:16.610,15.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:54:16.617Z,PID output = -0.1479999999999933,app,DEBUG,temperature_automation,2025-09-20 22:54:16.617,15.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:57:36.612Z,"features={'previous_heater_dc': 86.62, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.552083333333336, 55.0, 52.416666666666664, 50.239583333333336, 48.395833333333336, 46.78125, 45.385416666666664, 44.135416666666664, 43.052083333333336, 42.0625, 41.1875, 40.40625, 39.6875, 39.0625, 38.46875, 37.9375, 37.4375, 37.0, 36.572916666666664, 36.197916666666664, 35.854166666666664]}",app,DEBUG,temperature_automation,2025-09-20 22:57:36.612,15.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:57:36.620Z,PID output = -0.21400000000001287,app,DEBUG,temperature_automation,2025-09-20 22:57:36.620,15.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:00:56.612Z,"features={'previous_heater_dc': 86.41, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.46875, 54.958333333333336, 52.354166666666664, 50.208333333333336, 48.34375, 46.75, 45.354166666666664, 44.114583333333336, 43.020833333333336, 42.052083333333336, 41.1875, 40.375, 39.6875, 39.041666666666664, 38.4375, 37.927083333333336, 37.4375, 36.979166666666664, 36.5625, 36.177083333333336, 35.8125]}",app,DEBUG,temperature_automation,2025-09-20 23:00:56.612,15.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:00:56.620Z,PID output = -0.7640000000000058,app,DEBUG,temperature_automation,2025-09-20 23:00:56.620,15.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:04:16.612Z,"features={'previous_heater_dc': 85.65, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.197916666666664, 54.75, 52.15625, 50.03125, 48.1875, 46.604166666666664, 45.21875, 44.0, 42.90625, 41.9375, 41.0625, 40.302083333333336, 39.59375, 38.947916666666664, 38.375, 37.833333333333336, 37.375, 36.916666666666664, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-20 23:04:16.612,16.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:04:16.620Z,PID output = 0.4220000000000283,app,DEBUG,temperature_automation,2025-09-20 23:04:16.620,16.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:07:36.612Z,"features={'previous_heater_dc': 86.07, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.3125, 54.822916666666664, 52.229166666666664, 50.09375, 48.239583333333336, 46.65625, 45.25, 44.010416666666664, 42.9375, 41.958333333333336, 41.104166666666664, 40.3125, 39.604166666666664, 38.958333333333336, 38.375, 37.854166666666664, 37.375, 36.895833333333336, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-20 23:07:36.612,16.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:07:36.620Z,PID output = -0.05800000000000694,app,DEBUG,temperature_automation,2025-09-20 23:07:36.620,16.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:10:56.611Z,"features={'previous_heater_dc': 86.01, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.25, 54.78125, 52.208333333333336, 50.052083333333336, 48.208333333333336, 46.625, 45.21875, 44.010416666666664, 42.895833333333336, 41.927083333333336, 41.0625, 40.291666666666664, 39.572916666666664, 38.947916666666664, 38.364583333333336, 37.8125, 37.333333333333336, 36.875, 36.489583333333336, 36.104166666666664, 35.75]}",app,DEBUG,temperature_automation,2025-09-20 23:10:56.611,16.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:10:56.618Z,PID output = 1.2639999999999858,app,DEBUG,temperature_automation,2025-09-20 23:10:56.618,16.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:14:16.613Z,"features={'previous_heater_dc': 87.27, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.625, 55.09375, 52.46875, 50.28125, 48.40625, 46.822916666666664, 45.395833333333336, 44.145833333333336, 43.041666666666664, 42.0625, 41.177083333333336, 40.375, 39.677083333333336, 39.010416666666664, 38.4375, 37.875, 37.395833333333336, 36.9375, 36.53125, 36.135416666666664, 35.760416666666664]}",app,DEBUG,temperature_automation,2025-09-20 23:14:16.613,16.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:14:16.621Z,PID output = -0.4019999999999996,app,DEBUG,temperature_automation,2025-09-20 23:14:16.621,16.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:17:36.610Z,"features={'previous_heater_dc': 86.87, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.5, 55.0, 52.375, 50.21875, 48.34375, 46.739583333333336, 45.322916666666664, 44.09375, 43.0, 42.010416666666664, 41.15625, 40.364583333333336, 39.625, 39.0, 38.4375, 37.895833333333336, 37.385416666666664, 36.9375, 36.552083333333336, 36.145833333333336, 35.8125]}",app,DEBUG,temperature_automation,2025-09-20 23:17:36.610,16.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:17:36.617Z,PID output = 0.6079999999999999,app,DEBUG,temperature_automation,2025-09-20 23:17:36.617,16.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:20:56.610Z,"features={'previous_heater_dc': 87.48, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.697916666666664, 55.145833333333336, 52.552083333333336, 50.354166666666664, 48.479166666666664, 46.854166666666664, 45.4375, 44.197916666666664, 43.09375, 42.09375, 41.21875, 40.416666666666664, 39.6875, 39.0625, 38.46875, 37.9375, 37.4375, 36.989583333333336, 36.5625, 36.177083333333336, 35.8125]}",app,DEBUG,temperature_automation,2025-09-20 23:20:56.610,16.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:20:56.618Z,PID output = 0.42999999999999544,app,DEBUG,temperature_automation,2025-09-20 23:20:56.618,16.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:24:16.612Z,"features={'previous_heater_dc': 87.91, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.875, 55.291666666666664, 52.65625, 50.46875, 48.59375, 46.958333333333336, 45.53125, 44.28125, 43.177083333333336, 42.166666666666664, 41.302083333333336, 40.5, 39.770833333333336, 39.125, 38.53125, 38.0, 37.5, 37.020833333333336, 36.625, 36.208333333333336, 35.875]}",app,DEBUG,temperature_automation,2025-09-20 23:24:16.612,16.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:24:16.620Z,PID output = -0.8140000000000035,app,DEBUG,temperature_automation,2025-09-20 23:24:16.620,16.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:27:36.613Z,"features={'previous_heater_dc': 87.1, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.666666666666664, 55.125, 52.510416666666664, 50.34375, 48.479166666666664, 46.864583333333336, 45.458333333333336, 44.208333333333336, 43.09375, 42.114583333333336, 41.239583333333336, 40.427083333333336, 39.708333333333336, 39.0625, 38.5, 37.947916666666664, 37.4375, 37.0, 36.5625, 36.1875, 35.833333333333336]}",app,DEBUG,temperature_automation,2025-09-20 23:27:36.613,16.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:27:36.620Z,PID output = 0.42599999999999905,app,DEBUG,temperature_automation,2025-09-20 23:27:36.620,16.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:30:56.611Z,"features={'previous_heater_dc': 87.53, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.75, 55.21875, 52.583333333333336, 50.40625, 48.53125, 46.916666666666664, 45.479166666666664, 44.25, 43.125, 42.145833333333336, 41.28125, 40.479166666666664, 39.760416666666664, 39.125, 38.53125, 37.989583333333336, 37.5, 37.020833333333336, 36.614583333333336, 36.208333333333336, 35.875]}",app,DEBUG,temperature_automation,2025-09-20 23:30:56.611,16.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:30:56.619Z,PID output = -0.6160000000000124,app,DEBUG,temperature_automation,2025-09-20 23:30:56.619,16.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:34:16.610Z,"features={'previous_heater_dc': 86.91, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.604166666666664, 55.0625, 52.46875, 50.302083333333336, 48.4375, 46.822916666666664, 45.40625, 44.177083333333336, 43.072916666666664, 42.09375, 41.208333333333336, 40.4375, 39.71875, 39.072916666666664, 38.5, 37.947916666666664, 37.447916666666664, 37.0, 36.59375, 36.208333333333336, 35.864583333333336]}",app,DEBUG,temperature_automation,2025-09-20 23:34:16.610,16.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:34:16.618Z,PID output = 0.13199999999998793,app,DEBUG,temperature_automation,2025-09-20 23:34:16.618,16.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:37:36.610Z,"features={'previous_heater_dc': 87.04, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.625, 55.114583333333336, 52.5, 50.322916666666664, 48.46875, 46.84375, 45.458333333333336, 44.1875, 43.09375, 42.125, 41.239583333333336, 40.447916666666664, 39.75, 39.072916666666664, 38.5, 37.979166666666664, 37.479166666666664, 37.0, 36.583333333333336, 36.1875, 35.854166666666664]}",app,DEBUG,temperature_automation,2025-09-20 23:37:36.610,16.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:37:36.618Z,PID output = -0.5560000000000102,app,DEBUG,temperature_automation,2025-09-20 23:37:36.618,16.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:40:56.610Z,"features={'previous_heater_dc': 86.48, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.4375, 54.9375, 52.333333333333336, 50.177083333333336, 48.322916666666664, 46.729166666666664, 45.333333333333336, 44.09375, 42.979166666666664, 42.010416666666664, 41.15625, 40.364583333333336, 39.635416666666664, 39.0, 38.4375, 37.875, 37.416666666666664, 36.9375, 36.552083333333336, 36.125, 35.802083333333336]}",app,DEBUG,temperature_automation,2025-09-20 23:40:56.610,16.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:40:56.618Z,PID output = 0.5580000000000126,app,DEBUG,temperature_automation,2025-09-20 23:40:56.618,16.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:44:16.613Z,"features={'previous_heater_dc': 87.04, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.625, 55.072916666666664, 52.458333333333336, 50.302083333333336, 48.4375, 46.8125, 45.40625, 44.166666666666664, 43.072916666666664, 42.072916666666664, 41.197916666666664, 40.427083333333336, 39.6875, 39.0625, 38.46875, 37.947916666666664, 37.4375, 37.0, 36.5625, 36.1875, 35.8125]}",app,DEBUG,temperature_automation,2025-09-20 23:44:16.613,16.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:44:16.621Z,PID output = -1.0280000000000165,app,DEBUG,temperature_automation,2025-09-20 23:44:16.621,16.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:47:36.611Z,"features={'previous_heater_dc': 86.01, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.3125, 54.822916666666664, 52.229166666666664, 50.083333333333336, 48.239583333333336, 46.645833333333336, 45.260416666666664, 44.03125, 42.927083333333336, 41.958333333333336, 41.09375, 40.3125, 39.59375, 38.947916666666664, 38.375, 37.822916666666664, 37.333333333333336, 36.875, 36.5, 36.104166666666664, 35.75]}",app,DEBUG,temperature_automation,2025-09-20 23:47:36.611,16.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:47:36.619Z,PID output = 0.6700000000000229,app,DEBUG,temperature_automation,2025-09-20 23:47:36.619,16.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:50:56.611Z,"features={'previous_heater_dc': 86.68, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.479166666666664, 54.947916666666664, 52.333333333333336, 50.1875, 48.3125, 46.71875, 45.302083333333336, 44.072916666666664, 42.96875, 42.0, 41.125, 40.3125, 39.625, 38.96875, 38.385416666666664, 37.875, 37.375, 36.895833333333336, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-20 23:50:56.611,16.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:50:56.619Z,PID output = -0.26200000000001533,app,DEBUG,temperature_automation,2025-09-20 23:50:56.619,16.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:54:16.609Z,"features={'previous_heater_dc': 86.42, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.375, 54.875, 52.28125, 50.125, 48.28125, 46.6875, 45.291666666666664, 44.041666666666664, 42.958333333333336, 41.979166666666664, 41.104166666666664, 40.322916666666664, 39.625, 39.0, 38.385416666666664, 37.875, 37.375, 36.895833333333336, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-20 23:54:16.609,16.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:54:16.618Z,PID output = -0.582000000000005,app,DEBUG,temperature_automation,2025-09-20 23:54:16.618,16.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:57:36.612Z,"features={'previous_heater_dc': 85.84, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.1875, 54.697916666666664, 52.114583333333336, 49.989583333333336, 48.135416666666664, 46.552083333333336, 45.145833333333336, 43.916666666666664, 42.833333333333336, 41.854166666666664, 41.0, 40.21875, 39.510416666666664, 38.875, 38.28125, 37.75, 37.25, 36.8125, 36.40625, 36.03125, 35.6875]}",app,DEBUG,temperature_automation,2025-09-20 23:57:36.612,16.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:57:36.621Z,PID output = 1.6120000000000074,app,DEBUG,temperature_automation,2025-09-20 23:57:36.621,16.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:00:56.613Z,"features={'previous_heater_dc': 87.45, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.625, 55.072916666666664, 52.447916666666664, 50.28125, 48.40625, 46.791666666666664, 45.375, 44.145833333333336, 43.03125, 42.0625, 41.177083333333336, 40.375, 39.666666666666664, 39.020833333333336, 38.4375, 37.875, 37.395833333333336, 36.9375, 36.520833333333336, 36.125, 35.770833333333336]}",app,DEBUG,temperature_automation,2025-09-21 00:00:56.613,16.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:00:56.621Z,PID output = -1.168000000000017,app,DEBUG,temperature_automation,2025-09-21 00:00:56.621,16.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:04:16.612Z,"features={'previous_heater_dc': 86.28, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.34375, 54.833333333333336, 52.239583333333336, 50.083333333333336, 48.229166666666664, 46.645833333333336, 45.21875, 44.010416666666664, 42.90625, 41.9375, 41.083333333333336, 40.270833333333336, 39.5625, 38.9375, 38.333333333333336, 37.8125, 37.322916666666664, 36.875, 36.46875, 36.104166666666664, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 00:04:16.612,17.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:04:16.620Z,PID output = 1.2120000000000033,app,DEBUG,temperature_automation,2025-09-21 00:04:16.620,17.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:07:36.611Z,"features={'previous_heater_dc': 87.49, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.6875, 55.15625, 52.520833333333336, 50.34375, 48.458333333333336, 46.864583333333336, 45.447916666666664, 44.197916666666664, 43.09375, 42.104166666666664, 41.229166666666664, 40.416666666666664, 39.6875, 39.0625, 38.46875, 37.9375, 37.4375, 36.96875, 36.5625, 36.1875, 35.8125]}",app,DEBUG,temperature_automation,2025-09-21 00:07:36.611,17.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:07:36.619Z,PID output = -0.09399999999999334,app,DEBUG,temperature_automation,2025-09-21 00:07:36.619,17.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:10:56.611Z,"features={'previous_heater_dc': 87.4, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.6875, 55.135416666666664, 52.510416666666664, 50.333333333333336, 48.46875, 46.854166666666664, 45.427083333333336, 44.197916666666664, 43.072916666666664, 42.114583333333336, 41.229166666666664, 40.4375, 39.71875, 39.0625, 38.489583333333336, 37.9375, 37.458333333333336, 37.0, 36.583333333333336, 36.1875, 35.875]}",app,DEBUG,temperature_automation,2025-09-21 00:10:56.611,17.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:10:56.619Z,PID output = -0.03400000000000744,app,DEBUG,temperature_automation,2025-09-21 00:10:56.619,17.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:14:16.612Z,"features={'previous_heater_dc': 87.37, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.75, 55.1875, 52.572916666666664, 50.385416666666664, 48.520833333333336, 46.90625, 45.489583333333336, 44.25, 43.145833333333336, 42.166666666666664, 41.270833333333336, 40.479166666666664, 39.760416666666664, 39.125, 38.552083333333336, 38.0, 37.5, 37.041666666666664, 36.625, 36.25, 35.875]}",app,DEBUG,temperature_automation,2025-09-21 00:14:16.612,17.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:14:16.619Z,PID output = -1.5519999999999796,app,DEBUG,temperature_automation,2025-09-21 00:14:16.619,17.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:17:36.611Z,"features={'previous_heater_dc': 85.82, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.260416666666664, 54.8125, 52.21875, 50.083333333333336, 48.239583333333336, 46.65625, 45.260416666666664, 44.03125, 42.9375, 41.979166666666664, 41.114583333333336, 40.322916666666664, 39.625, 38.989583333333336, 38.427083333333336, 37.875, 37.375, 36.9375, 36.510416666666664, 36.125, 35.802083333333336]}",app,DEBUG,temperature_automation,2025-09-21 00:17:36.611,17.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:17:36.618Z,PID output = 0.4419999999999731,app,DEBUG,temperature_automation,2025-09-21 00:17:36.618,17.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:20:56.610Z,"features={'previous_heater_dc': 86.26, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.375, 54.875, 52.270833333333336, 50.114583333333336, 48.28125, 46.677083333333336, 45.28125, 44.052083333333336, 42.947916666666664, 41.989583333333336, 41.114583333333336, 40.322916666666664, 39.614583333333336, 38.979166666666664, 38.385416666666664, 37.875, 37.375, 36.90625, 36.5, 36.125, 35.75]}",app,DEBUG,temperature_automation,2025-09-21 00:20:56.610,17.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:20:56.619Z,PID output = -0.8039999999999793,app,DEBUG,temperature_automation,2025-09-21 00:20:56.619,17.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:24:16.610Z,"features={'previous_heater_dc': 85.46, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [58.104166666666664, 54.625, 52.052083333333336, 49.927083333333336, 48.09375, 46.510416666666664, 45.114583333333336, 43.895833333333336, 42.833333333333336, 41.854166666666664, 40.989583333333336, 40.21875, 39.510416666666664, 38.875, 38.302083333333336, 37.760416666666664, 37.302083333333336, 36.854166666666664, 36.4375, 36.0625, 35.697916666666664]}",app,DEBUG,temperature_automation,2025-09-21 00:24:16.610,17.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:24:16.618Z,PID output = 0.5459999999999708,app,DEBUG,temperature_automation,2025-09-21 00:24:16.618,17.365277777778
