experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T01:44:08.288Z,0.013286493336,90,2,2025-09-19 03:44:08.288,2.415555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:44:13.288Z,0.013733249661,90,2,2025-09-19 03:44:13.288,2.416944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:44:18.288Z,0.013393574035,90,2,2025-09-19 03:44:18.288,2.418333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:44:23.288Z,0.013261634363,90,2,2025-09-19 03:44:23.288,2.419722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:44:28.288Z,0.01288299075,90,2,2025-09-19 03:44:28.288,2.421111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:44:33.288Z,0.012817842003,90,2,2025-09-19 03:44:33.288,2.4225
Long Yeast Grow,pioreactor02,2025-09-19T01:44:38.288Z,0.012810188498,90,2,2025-09-19 03:44:38.288,2.423888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:44:43.288Z,0.012696817627,90,2,2025-09-19 03:44:43.288,2.425277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:44:48.289Z,0.013195108694,90,2,2025-09-19 03:44:48.289,2.426666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:44:53.288Z,0.013071346536,90,2,2025-09-19 03:44:53.288,2.428055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:44:58.289Z,0.012957314417,90,2,2025-09-19 03:44:58.289,2.429444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:45:03.288Z,0.013219608163,90,2,2025-09-19 03:45:03.288,2.430833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:45:08.288Z,0.012903442022,90,2,2025-09-19 03:45:08.288,2.432222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:45:13.288Z,0.013009667298,90,2,2025-09-19 03:45:13.288,2.433611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:45:18.288Z,0.012903848203,90,2,2025-09-19 03:45:18.288,2.435
Long Yeast Grow,pioreactor02,2025-09-19T01:45:23.288Z,0.013055000222,90,2,2025-09-19 03:45:23.288,2.436388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:45:28.288Z,0.013196033165,90,2,2025-09-19 03:45:28.288,2.437777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:45:33.288Z,0.013065826789,90,2,2025-09-19 03:45:33.288,2.439166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:45:38.288Z,0.012885202146,90,2,2025-09-19 03:45:38.288,2.440555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:45:43.289Z,0.012894177559,90,2,2025-09-19 03:45:43.289,2.441944444444
