experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T12:43:13.417Z,PID output = -0.09399999999999334,app,DEBUG,temperature_automation,2025-09-19 14:43:13.417,13.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T12:46:33.406Z,"features={'previous_heater_dc': 47.56, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.552083333333336, 44.177083333333336, 42.458333333333336, 41.010416666666664, 39.760416666666664, 38.666666666666664, 37.6875, 36.84375, 36.072916666666664, 35.375, 34.75, 34.1875, 33.6875, 33.1875, 32.75, 32.375, 32.0, 31.635416666666668, 31.333333333333332, 31.0625, 30.802083333333332]}",app,DEBUG,temperature_automation,2025-09-19 14:46:33.406,13.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T12:46:33.415Z,PID output = -1.0420000000000116,app,DEBUG,temperature_automation,2025-09-19 14:46:33.415,13.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T12:49:53.408Z,"features={'previous_heater_dc': 46.52, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.125, 43.822916666666664, 42.125, 40.71875, 39.489583333333336, 38.416666666666664, 37.46875, 36.625, 35.875, 35.1875, 34.5625, 34.041666666666664, 33.520833333333336, 33.0625, 32.635416666666664, 32.25, 31.895833333333332, 31.5625, 31.25, 31.0, 30.71875]}",app,DEBUG,temperature_automation,2025-09-19 14:49:53.408,13.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T12:49:53.417Z,PID output = 1.0359999999999943,app,DEBUG,temperature_automation,2025-09-19 14:49:53.417,13.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T12:53:13.408Z,"features={'previous_heater_dc': 47.56, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.5, 44.145833333333336, 42.416666666666664, 40.96875, 39.71875, 38.625, 37.65625, 36.802083333333336, 36.03125, 35.333333333333336, 34.71875, 34.166666666666664, 33.635416666666664, 33.166666666666664, 32.739583333333336, 32.354166666666664, 31.96875, 31.625, 31.322916666666668, 31.052083333333332, 30.760416666666668]}",app,DEBUG,temperature_automation,2025-09-19 14:53:13.408,13.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T12:53:13.418Z,PID output = -0.9439999999999797,app,DEBUG,temperature_automation,2025-09-19 14:53:13.418,13.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T12:56:33.406Z,"features={'previous_heater_dc': 46.62, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.145833333333336, 43.84375, 42.145833333333336, 40.729166666666664, 39.510416666666664, 38.427083333333336, 37.489583333333336, 36.625, 35.875, 35.1875, 34.5625, 34.010416666666664, 33.5, 33.052083333333336, 32.625, 32.239583333333336, 31.875, 31.541666666666668, 31.25, 30.9375, 30.6875]}",app,DEBUG,temperature_automation,2025-09-19 14:56:33.406,13.6225
Long Yeast Grow,pioreactor02,2025-09-19T12:56:33.415Z,PID output = 1.3759999999999961,app,DEBUG,temperature_automation,2025-09-19 14:56:33.415,13.6225
Long Yeast Grow,pioreactor02,2025-09-19T12:59:53.406Z,"features={'previous_heater_dc': 48.0, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.625, 44.260416666666664, 42.541666666666664, 41.072916666666664, 39.8125, 38.708333333333336, 37.729166666666664, 36.875, 36.104166666666664, 35.395833333333336, 34.760416666666664, 34.1875, 33.6875, 33.208333333333336, 32.78125, 32.375, 32.010416666666664, 31.6875, 31.375, 31.0625, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 14:59:53.406,13.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T12:59:53.415Z,PID output = 0.4359999999999871,app,DEBUG,temperature_automation,2025-09-19 14:59:53.415,13.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T13:03:13.408Z,"features={'previous_heater_dc': 48.44, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.875, 44.46875, 42.708333333333336, 41.239583333333336, 39.96875, 38.84375, 37.875, 36.979166666666664, 36.208333333333336, 35.5, 34.875, 34.291666666666664, 33.760416666666664, 33.28125, 32.854166666666664, 32.4375, 32.0625, 31.708333333333332, 31.427083333333332, 31.125, 30.864583333333332]}",app,DEBUG,temperature_automation,2025-09-19 15:03:13.408,13.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T13:03:13.418Z,PID output = -0.5459999999999965,app,DEBUG,temperature_automation,2025-09-19 15:03:13.418,13.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T13:06:33.406Z,"features={'previous_heater_dc': 47.89, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.677083333333336, 44.291666666666664, 42.552083333333336, 41.09375, 39.833333333333336, 38.729166666666664, 37.760416666666664, 36.875, 36.125, 35.416666666666664, 34.791666666666664, 34.208333333333336, 33.697916666666664, 33.229166666666664, 32.8125, 32.385416666666664, 32.020833333333336, 31.6875, 31.375, 31.09375, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 15:06:33.406,13.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T13:06:33.417Z,PID output = -0.6679999999999857,app,DEBUG,temperature_automation,2025-09-19 15:06:33.417,13.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T13:09:53.407Z,"features={'previous_heater_dc': 47.22, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.375, 44.052083333333336, 42.34375, 40.916666666666664, 39.645833333333336, 38.572916666666664, 37.604166666666664, 36.770833333333336, 36.0, 35.3125, 34.6875, 34.125, 33.614583333333336, 33.135416666666664, 32.708333333333336, 32.322916666666664, 31.9375, 31.625, 31.3125, 31.03125, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 15:09:53.407,13.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T13:09:53.416Z,PID output = 0.799999999999983,app,DEBUG,temperature_automation,2025-09-19 15:09:53.416,13.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T13:13:13.407Z,"features={'previous_heater_dc': 48.02, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.6875, 44.3125, 42.572916666666664, 41.114583333333336, 39.854166666666664, 38.75, 37.770833333333336, 36.895833333333336, 36.125, 35.427083333333336, 34.791666666666664, 34.229166666666664, 33.697916666666664, 33.25, 32.802083333333336, 32.375, 32.0, 31.6875, 31.375, 31.0625, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 15:13:13.407,13.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T13:13:13.416Z,PID output = -0.2759999999999941,app,DEBUG,temperature_automation,2025-09-19 15:13:13.416,13.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T13:16:33.407Z,"features={'previous_heater_dc': 47.74, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.625, 44.21875, 42.5, 41.03125, 39.78125, 38.677083333333336, 37.708333333333336, 36.84375, 36.072916666666664, 35.375, 34.75, 34.166666666666664, 33.645833333333336, 33.1875, 32.75, 32.354166666666664, 31.979166666666668, 31.635416666666668, 31.3125, 31.0625, 30.78125]}",app,DEBUG,temperature_automation,2025-09-19 15:16:33.407,13.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T13:16:33.417Z,PID output = -0.504000000000002,app,DEBUG,temperature_automation,2025-09-19 15:16:33.417,13.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T13:19:53.405Z,"features={'previous_heater_dc': 47.24, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.375, 44.020833333333336, 42.322916666666664, 40.885416666666664, 39.645833333333336, 38.5625, 37.59375, 36.729166666666664, 35.979166666666664, 35.28125, 34.645833333333336, 34.072916666666664, 33.583333333333336, 33.125, 32.6875, 32.291666666666664, 31.9375, 31.572916666666668, 31.25, 31.0, 30.708333333333332]}",app,DEBUG,temperature_automation,2025-09-19 15:19:53.405,14.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T13:19:53.414Z,PID output = 0.4659999999999982,app,DEBUG,temperature_automation,2025-09-19 15:19:53.414,14.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T13:23:13.408Z,"features={'previous_heater_dc': 47.71, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.5625, 44.166666666666664, 42.447916666666664, 41.010416666666664, 39.739583333333336, 38.645833333333336, 37.65625, 36.8125, 36.052083333333336, 35.34375, 34.708333333333336, 34.145833333333336, 33.625, 33.145833333333336, 32.729166666666664, 32.3125, 31.9375, 31.625, 31.3125, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 15:23:13.408,14.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T13:23:13.417Z,PID output = 0.051999999999998894,app,DEBUG,temperature_automation,2025-09-19 15:23:13.417,14.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T13:26:33.407Z,"features={'previous_heater_dc': 47.76, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.5625, 44.177083333333336, 42.479166666666664, 41.010416666666664, 39.75, 38.635416666666664, 37.666666666666664, 36.8125, 36.052083333333336, 35.34375, 34.708333333333336, 34.125, 33.625, 33.145833333333336, 32.729166666666664, 32.3125, 31.9375, 31.625, 31.3125, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 15:26:33.407,14.1225
Long Yeast Grow,pioreactor02,2025-09-19T13:26:33.417Z,PID output = 0.7720000000000091,app,DEBUG,temperature_automation,2025-09-19 15:26:33.417,14.1225
Long Yeast Grow,pioreactor02,2025-09-19T13:29:53.408Z,"features={'previous_heater_dc': 48.53, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.875, 44.479166666666664, 42.71875, 41.239583333333336, 39.979166666666664, 38.854166666666664, 37.875, 36.989583333333336, 36.1875, 35.5, 34.875, 34.291666666666664, 33.760416666666664, 33.28125, 32.833333333333336, 32.4375, 32.0625, 31.71875, 31.40625, 31.125, 30.822916666666668]}",app,DEBUG,temperature_automation,2025-09-19 15:29:53.408,14.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T13:29:53.418Z,PID output = -0.47999999999999327,app,DEBUG,temperature_automation,2025-09-19 15:29:53.418,14.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T13:33:13.407Z,"features={'previous_heater_dc': 48.05, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.729166666666664, 44.333333333333336, 42.604166666666664, 41.135416666666664, 39.875, 38.78125, 37.78125, 36.90625, 36.125, 35.4375, 34.8125, 34.25, 33.71875, 33.25, 32.8125, 32.395833333333336, 32.03125, 31.6875, 31.375, 31.09375, 30.822916666666668]}",app,DEBUG,temperature_automation,2025-09-19 15:33:13.407,14.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T13:33:13.417Z,PID output = -0.1900000000000041,app,DEBUG,temperature_automation,2025-09-19 15:33:13.417,14.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T13:36:33.407Z,"features={'previous_heater_dc': 47.86, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.645833333333336, 44.270833333333336, 42.53125, 41.09375, 39.833333333333336, 38.71875, 37.75, 36.875, 36.104166666666664, 35.40625, 34.760416666666664, 34.197916666666664, 33.6875, 33.197916666666664, 32.75, 32.375, 32.0, 31.65625, 31.354166666666668, 31.0625, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 15:36:33.407,14.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T13:36:33.416Z,PID output = 1.460000000000007,app,DEBUG,temperature_automation,2025-09-19 15:36:33.416,14.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T13:39:53.406Z,"features={'previous_heater_dc': 49.32, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.197916666666664, 44.78125, 42.979166666666664, 41.5, 40.208333333333336, 39.052083333333336, 38.0625, 37.166666666666664, 36.385416666666664, 35.645833333333336, 35.0, 34.4375, 33.875, 33.385416666666664, 32.958333333333336, 32.552083333333336, 32.177083333333336, 31.8125, 31.5, 31.1875, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 15:39:53.406,14.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T13:39:53.416Z,PID output = -0.2980000000000181,app,DEBUG,temperature_automation,2025-09-19 15:39:53.416,14.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T13:43:13.407Z,"features={'previous_heater_dc': 49.02, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.15625, 44.729166666666664, 42.947916666666664, 41.46875, 40.166666666666664, 39.041666666666664, 38.041666666666664, 37.177083333333336, 36.364583333333336, 35.666666666666664, 35.0, 34.427083333333336, 33.895833333333336, 33.416666666666664, 32.958333333333336, 32.5625, 32.1875, 31.833333333333332, 31.5, 31.21875, 30.9375]}",app,DEBUG,temperature_automation,2025-09-19 15:43:13.407,14.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T13:43:13.416Z,PID output = -1.3759999999999961,app,DEBUG,temperature_automation,2025-09-19 15:43:13.416,14.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T13:46:33.408Z,"features={'previous_heater_dc': 47.64, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.625, 44.270833333333336, 42.541666666666664, 41.104166666666664, 39.84375, 38.739583333333336, 37.770833333333336, 36.90625, 36.125, 35.4375, 34.8125, 34.25, 33.75, 33.260416666666664, 32.8125, 32.4375, 32.0625, 31.708333333333332, 31.40625, 31.125, 30.84375]}",app,DEBUG,temperature_automation,2025-09-19 15:46:33.408,14.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T13:46:33.417Z,PID output = 0.14000000000000054,app,DEBUG,temperature_automation,2025-09-19 15:46:33.417,14.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T13:49:53.407Z,"features={'previous_heater_dc': 47.78, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.65625, 44.291666666666664, 42.541666666666664, 41.104166666666664, 39.84375, 38.739583333333336, 37.770833333333336, 36.895833333333336, 36.125, 35.4375, 34.8125, 34.25, 33.71875, 33.25, 32.8125, 32.416666666666664, 32.0625, 31.6875, 31.375, 31.114583333333332, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 15:49:53.407,14.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T13:49:53.417Z,PID output = -1.0460000000000078,app,DEBUG,temperature_automation,2025-09-19 15:49:53.417,14.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T13:53:13.408Z,"features={'previous_heater_dc': 46.73, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.208333333333336, 43.895833333333336, 42.1875, 40.770833333333336, 39.541666666666664, 38.479166666666664, 37.520833333333336, 36.677083333333336, 35.927083333333336, 35.229166666666664, 34.625, 34.0625, 33.5625, 33.083333333333336, 32.666666666666664, 32.260416666666664, 31.927083333333332, 31.5625, 31.260416666666668, 31.0, 30.71875]}",app,DEBUG,temperature_automation,2025-09-19 15:53:13.408,14.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T13:53:13.418Z,PID output = 0.6579999999999976,app,DEBUG,temperature_automation,2025-09-19 15:53:13.418,14.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T13:56:33.408Z,"features={'previous_heater_dc': 47.39, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.4375, 44.09375, 42.364583333333336, 40.927083333333336, 39.677083333333336, 38.583333333333336, 37.625, 36.770833333333336, 36.010416666666664, 35.3125, 34.697916666666664, 34.125, 33.625, 33.135416666666664, 32.697916666666664, 32.3125, 31.9375, 31.625, 31.3125, 31.010416666666668, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 15:56:33.408,14.6225
Long Yeast Grow,pioreactor02,2025-09-19T13:56:33.417Z,PID output = -0.005999999999991706,app,DEBUG,temperature_automation,2025-09-19 15:56:33.417,14.6225
Long Yeast Grow,pioreactor02,2025-09-19T13:59:53.407Z,"features={'previous_heater_dc': 47.38, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.4375, 44.083333333333336, 42.354166666666664, 40.916666666666664, 39.677083333333336, 38.583333333333336, 37.625, 36.760416666666664, 36.0, 35.302083333333336, 34.677083333333336, 34.104166666666664, 33.59375, 33.125, 32.6875, 32.3125, 31.9375, 31.604166666666668, 31.302083333333332, 31.0, 30.729166666666668]}",app,DEBUG,temperature_automation,2025-09-19 15:59:53.407,14.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T13:59:53.416Z,PID output = 0.23599999999999494,app,DEBUG,temperature_automation,2025-09-19 15:59:53.416,14.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:03:13.407Z,"features={'previous_heater_dc': 47.62, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.5, 44.145833333333336, 42.416666666666664, 40.96875, 39.697916666666664, 38.614583333333336, 37.635416666666664, 36.770833333333336, 36.0, 35.3125, 34.6875, 34.125, 33.614583333333336, 33.125, 32.6875, 32.3125, 31.9375, 31.59375, 31.302083333333332, 31.0, 30.739583333333332]}",app,DEBUG,temperature_automation,2025-09-19 16:03:13.407,14.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:03:13.416Z,PID output = 0.7720000000000091,app,DEBUG,temperature_automation,2025-09-19 16:03:13.416,14.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:06:33.407Z,"features={'previous_heater_dc': 48.39, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.760416666666664, 44.375, 42.645833333333336, 41.15625, 39.885416666666664, 38.770833333333336, 37.770833333333336, 36.90625, 36.125, 35.427083333333336, 34.78125, 34.1875, 33.677083333333336, 33.1875, 32.75, 32.375, 31.989583333333332, 31.635416666666668, 31.3125, 31.052083333333332, 30.770833333333332]}",app,DEBUG,temperature_automation,2025-09-19 16:06:33.407,14.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:06:33.417Z,PID output = 1.4640000000000035,app,DEBUG,temperature_automation,2025-09-19 16:06:33.417,14.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:09:53.406Z,"features={'previous_heater_dc': 49.85, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.333333333333336, 44.885416666666664, 43.072916666666664, 41.572916666666664, 40.239583333333336, 39.114583333333336, 38.09375, 37.1875, 36.395833333333336, 35.677083333333336, 35.0, 34.427083333333336, 33.875, 33.375, 32.9375, 32.5625, 32.145833333333336, 31.8125, 31.46875, 31.1875, 30.875]}",app,DEBUG,temperature_automation,2025-09-19 16:09:53.406,14.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:09:53.414Z,PID output = -0.7840000000000031,app,DEBUG,temperature_automation,2025-09-19 16:09:53.414,14.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:13:13.409Z,"features={'previous_heater_dc': 49.07, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.125, 44.65625, 42.895833333333336, 41.40625, 40.104166666666664, 38.979166666666664, 37.979166666666664, 37.0625, 36.291666666666664, 35.572916666666664, 34.927083333333336, 34.364583333333336, 33.8125, 33.34375, 32.875, 32.5, 32.114583333333336, 31.75, 31.4375, 31.125, 30.864583333333332]}",app,DEBUG,temperature_automation,2025-09-19 16:13:13.409,14.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:13:13.418Z,PID output = -0.8260000000000033,app,DEBUG,temperature_automation,2025-09-19 16:13:13.418,14.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:16:33.407Z,"features={'previous_heater_dc': 48.24, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.75, 44.354166666666664, 42.614583333333336, 41.145833333333336, 39.864583333333336, 38.760416666666664, 37.78125, 36.90625, 36.125, 35.4375, 34.791666666666664, 34.21875, 33.6875, 33.208333333333336, 32.75, 32.375, 31.989583333333332, 31.625, 31.3125, 31.041666666666668, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 16:16:33.407,14.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T14:16:33.416Z,PID output = 0.03400000000000744,app,DEBUG,temperature_automation,2025-09-19 16:16:33.416,14.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T14:19:53.407Z,"features={'previous_heater_dc': 48.27, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.739583333333336, 44.34375, 42.59375, 41.145833333333336, 39.875, 38.75, 37.78125, 36.895833333333336, 36.125, 35.395833333333336, 34.78125, 34.1875, 33.6875, 33.208333333333336, 32.75, 32.375, 32.0, 31.645833333333332, 31.322916666666668, 31.0625, 30.791666666666668]}",app,DEBUG,temperature_automation,2025-09-19 16:19:53.407,15.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:19:53.416Z,PID output = 1.5520000000000052,app,DEBUG,temperature_automation,2025-09-19 16:19:53.416,15.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:23:13.407Z,"features={'previous_heater_dc': 49.82, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.34375, 44.875, 43.0625, 41.552083333333336, 40.260416666666664, 39.114583333333336, 38.114583333333336, 37.197916666666664, 36.40625, 35.6875, 35.03125, 34.4375, 33.90625, 33.4375, 32.989583333333336, 32.5625, 32.1875, 31.833333333333332, 31.5, 31.1875, 30.916666666666668]}",app,DEBUG,temperature_automation,2025-09-19 16:23:13.407,15.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:23:13.416Z,PID output = -2.4579999999999975,app,DEBUG,temperature_automation,2025-09-19 16:23:13.416,15.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:26:33.407Z,"features={'previous_heater_dc': 47.36, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.447916666666664, 44.09375, 42.385416666666664, 40.9375, 39.708333333333336, 38.614583333333336, 37.625, 36.770833333333336, 36.0, 35.3125, 34.6875, 34.125, 33.614583333333336, 33.125, 32.6875, 32.3125, 31.9375, 31.572916666666668, 31.28125, 31.0, 30.739583333333332]}",app,DEBUG,temperature_automation,2025-09-19 16:26:33.407,15.1225
Long Yeast Grow,pioreactor02,2025-09-19T14:26:33.416Z,PID output = 2.0199999999999987,app,DEBUG,temperature_automation,2025-09-19 16:26:33.416,15.1225
Long Yeast Grow,pioreactor02,2025-09-19T14:29:53.406Z,"features={'previous_heater_dc': 49.38, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.15625, 44.71875, 42.927083333333336, 41.427083333333336, 40.15625, 39.0, 38.0, 37.104166666666664, 36.3125, 35.59375, 34.9375, 34.364583333333336, 33.822916666666664, 33.354166666666664, 32.885416666666664, 32.5, 32.125, 31.75, 31.4375, 31.125, 30.875]}",app,DEBUG,temperature_automation,2025-09-19 16:29:53.406,15.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:29:53.415Z,PID output = -0.35600000000000875,app,DEBUG,temperature_automation,2025-09-19 16:29:53.415,15.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:33:13.407Z,"features={'previous_heater_dc': 49.02, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.0625, 44.645833333333336, 42.864583333333336, 41.385416666666664, 40.09375, 38.947916666666664, 37.947916666666664, 37.0625, 36.260416666666664, 35.5625, 34.90625, 34.3125, 33.802083333333336, 33.3125, 32.875, 32.447916666666664, 32.0625, 31.729166666666668, 31.416666666666668, 31.104166666666668, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 16:33:13.407,15.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:33:13.417Z,PID output = 0.03200000000001211,app,DEBUG,temperature_automation,2025-09-19 16:33:13.417,15.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:36:33.406Z,"features={'previous_heater_dc': 49.05, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.03125, 44.59375, 42.833333333333336, 41.34375, 40.052083333333336, 38.90625, 37.927083333333336, 37.03125, 36.239583333333336, 35.510416666666664, 34.875, 34.3125, 33.75, 33.291666666666664, 32.875, 32.4375, 32.0625, 31.697916666666668, 31.375, 31.083333333333332, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 16:36:33.406,15.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:36:33.416Z,PID output = -0.13800000000000523,app,DEBUG,temperature_automation,2025-09-19 16:36:33.416,15.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:39:53.407Z,"features={'previous_heater_dc': 48.91, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.0, 44.552083333333336, 42.78125, 41.302083333333336, 40.020833333333336, 38.885416666666664, 37.895833333333336, 37.0, 36.197916666666664, 35.5, 34.864583333333336, 34.260416666666664, 33.75, 33.260416666666664, 32.8125, 32.40625, 32.010416666666664, 31.6875, 31.375, 31.052083333333332, 30.802083333333332]}",app,DEBUG,temperature_automation,2025-09-19 16:39:53.407,15.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:39:53.416Z,PID output = 0.4319999999999907,app,DEBUG,temperature_automation,2025-09-19 16:39:53.416,15.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:43:13.406Z,"features={'previous_heater_dc': 49.34, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.125, 44.708333333333336, 42.895833333333336, 41.416666666666664, 40.135416666666664, 38.979166666666664, 37.989583333333336, 37.083333333333336, 36.291666666666664, 35.5625, 34.9375, 34.34375, 33.822916666666664, 33.333333333333336, 32.875, 32.479166666666664, 32.083333333333336, 31.75, 31.4375, 31.125, 30.864583333333332]}",app,DEBUG,temperature_automation,2025-09-19 16:43:13.406,15.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:43:13.415Z,PID output = 0.5880000000000131,app,DEBUG,temperature_automation,2025-09-19 16:43:13.415,15.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:46:33.408Z,"features={'previous_heater_dc': 49.93, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [47.40625, 44.9375, 43.125, 41.614583333333336, 40.302083333333336, 39.145833333333336, 38.135416666666664, 37.25, 36.4375, 35.708333333333336, 35.0625, 34.4375, 33.927083333333336, 33.4375, 32.96875, 32.5625, 32.1875, 31.8125, 31.5, 31.1875, 30.90625]}",app,DEBUG,temperature_automation,2025-09-19 16:46:33.408,15.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T14:46:33.417Z,PID output = -1.272000000000015,app,DEBUG,temperature_automation,2025-09-19 16:46:33.417,15.455833333333
