experiment,pioreactor_unit,timestamp,measured_rpm,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T07:05:19.871Z,518.1,2025-09-19 09:05:19.871,7.768611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:05:42.871Z,500.5,2025-09-19 09:05:42.871,7.775
Long Yeast Grow,pioreactor02,2025-09-19T07:06:05.871Z,506.9,2025-09-19 09:06:05.871,7.781388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:06:28.871Z,500.6,2025-09-19 09:06:28.871,7.787777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:06:51.871Z,500.2,2025-09-19 09:06:51.871,7.794166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:07:14.871Z,504.8,2025-09-19 09:07:14.871,7.800555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:07:37.871Z,505.0,2025-09-19 09:07:37.871,7.806944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:08:00.871Z,502.9,2025-09-19 09:08:00.871,7.813333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:08:23.871Z,504.4,2025-09-19 09:08:23.871,7.819722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:08:46.871Z,499.9,2025-09-19 09:08:46.871,7.826111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:09:09.871Z,510.6,2025-09-19 09:09:09.871,7.8325
Long Yeast Grow,pioreactor02,2025-09-19T07:09:32.871Z,502.3,2025-09-19 09:09:32.871,7.838888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:09:55.871Z,494.4,2025-09-19 09:09:55.871,7.845277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:10:18.871Z,500.2,2025-09-19 09:10:18.871,7.851666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:10:41.871Z,500.9,2025-09-19 09:10:41.871,7.858055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:11:04.871Z,503.6,2025-09-19 09:11:04.871,7.864444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:11:27.871Z,496.7,2025-09-19 09:11:27.871,7.870833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:11:50.871Z,504.4,2025-09-19 09:11:50.871,7.877222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:12:13.871Z,412.0,2025-09-19 09:12:13.871,7.883611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:12:36.871Z,419.2,2025-09-19 09:12:36.871,7.89
Long Yeast Grow,pioreactor02,2025-09-19T07:12:59.871Z,529.6,2025-09-19 09:12:59.871,7.896388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:13:22.871Z,522.0,2025-09-19 09:13:22.871,7.902777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:13:45.871Z,531.8,2025-09-19 09:13:45.871,7.909166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:14:08.871Z,512.2,2025-09-19 09:14:08.871,7.915555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:14:31.871Z,512.1,2025-09-19 09:14:31.871,7.921944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:14:54.871Z,505.8,2025-09-19 09:14:54.871,7.928333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:15:17.871Z,510.8,2025-09-19 09:15:17.871,7.934722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:15:40.871Z,499.2,2025-09-19 09:15:40.871,7.941111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:16:03.871Z,515.7,2025-09-19 09:16:03.871,7.9475
Long Yeast Grow,pioreactor02,2025-09-19T07:16:26.871Z,499.3,2025-09-19 09:16:26.871,7.953888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:16:49.871Z,508.8,2025-09-19 09:16:49.871,7.960277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:17:12.871Z,506.6,2025-09-19 09:17:12.871,7.966666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:17:35.871Z,507.5,2025-09-19 09:17:35.871,7.973055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:17:58.871Z,506.9,2025-09-19 09:17:58.871,7.979444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:18:21.871Z,500.6,2025-09-19 09:18:21.871,7.985833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:18:44.871Z,503.0,2025-09-19 09:18:44.871,7.992222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:19:07.871Z,501.0,2025-09-19 09:19:07.871,7.998611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:19:30.871Z,500.8,2025-09-19 09:19:30.871,8.005
Long Yeast Grow,pioreactor02,2025-09-19T07:19:53.871Z,500.3,2025-09-19 09:19:53.871,8.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:20:16.871Z,479.9,2025-09-19 09:20:16.871,8.017777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:20:39.871Z,484.6,2025-09-19 09:20:39.871,8.024166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:21:02.871Z,498.6,2025-09-19 09:21:02.871,8.030555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:21:25.871Z,503.5,2025-09-19 09:21:25.871,8.036944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:21:48.871Z,494.5,2025-09-19 09:21:48.871,8.043333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:22:11.871Z,498.8,2025-09-19 09:22:11.871,8.049722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:22:34.871Z,500.0,2025-09-19 09:22:34.871,8.056111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:22:57.871Z,506.1,2025-09-19 09:22:57.871,8.0625
Long Yeast Grow,pioreactor02,2025-09-19T07:23:20.871Z,506.8,2025-09-19 09:23:20.871,8.068888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:23:43.871Z,499.8,2025-09-19 09:23:43.871,8.075277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:24:06.871Z,503.3,2025-09-19 09:24:06.871,8.081666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:24:29.871Z,499.1,2025-09-19 09:24:29.871,8.088055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:24:52.871Z,497.5,2025-09-19 09:24:52.871,8.094444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:25:15.871Z,494.5,2025-09-19 09:25:15.871,8.100833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:25:38.871Z,502.8,2025-09-19 09:25:38.871,8.107222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:26:01.871Z,500.0,2025-09-19 09:26:01.871,8.113611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:26:24.871Z,505.3,2025-09-19 09:26:24.871,8.12
Long Yeast Grow,pioreactor02,2025-09-19T07:26:47.871Z,498.4,2025-09-19 09:26:47.871,8.126388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:27:10.871Z,501.5,2025-09-19 09:27:10.871,8.132777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:27:33.871Z,500.1,2025-09-19 09:27:33.871,8.139166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:27:56.871Z,502.5,2025-09-19 09:27:56.871,8.145555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:28:19.871Z,501.2,2025-09-19 09:28:19.871,8.151944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:28:42.871Z,500.3,2025-09-19 09:28:42.871,8.158333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:29:05.871Z,500.6,2025-09-19 09:29:05.871,8.164722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:29:28.871Z,495.4,2025-09-19 09:29:28.871,8.171111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:29:51.871Z,500.1,2025-09-19 09:29:51.871,8.1775
Long Yeast Grow,pioreactor02,2025-09-19T07:30:14.871Z,499.8,2025-09-19 09:30:14.871,8.183888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:30:37.871Z,498.9,2025-09-19 09:30:37.871,8.190277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:31:00.871Z,497.5,2025-09-19 09:31:00.871,8.196666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:31:23.871Z,494.3,2025-09-19 09:31:23.871,8.203055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:31:46.871Z,497.8,2025-09-19 09:31:46.871,8.209444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:32:09.871Z,500.2,2025-09-19 09:32:09.871,8.215833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:32:32.871Z,496.6,2025-09-19 09:32:32.871,8.222222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:32:55.871Z,508.5,2025-09-19 09:32:55.871,8.228611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:33:18.871Z,500.1,2025-09-19 09:33:18.871,8.235
Long Yeast Grow,pioreactor02,2025-09-19T07:33:41.871Z,503.2,2025-09-19 09:33:41.871,8.241388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:34:04.871Z,494.7,2025-09-19 09:34:04.871,8.247777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:34:27.871Z,499.5,2025-09-19 09:34:27.871,8.254166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:34:50.871Z,499.9,2025-09-19 09:34:50.871,8.260555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:35:13.871Z,506.1,2025-09-19 09:35:13.871,8.266944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:35:36.871Z,506.1,2025-09-19 09:35:36.871,8.273333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:35:59.871Z,505.9,2025-09-19 09:35:59.871,8.279722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:36:22.871Z,507.5,2025-09-19 09:36:22.871,8.286111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:36:45.871Z,500.2,2025-09-19 09:36:45.871,8.2925
Long Yeast Grow,pioreactor02,2025-09-19T07:37:08.871Z,500.2,2025-09-19 09:37:08.871,8.298888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:37:31.871Z,500.4,2025-09-19 09:37:31.871,8.305277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:37:54.871Z,499.9,2025-09-19 09:37:54.871,8.311666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:38:17.871Z,483.7,2025-09-19 09:38:17.871,8.318055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:38:40.871Z,501.9,2025-09-19 09:38:40.871,8.324444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:39:03.871Z,500.8,2025-09-19 09:39:03.871,8.330833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:39:26.871Z,501.3,2025-09-19 09:39:26.871,8.337222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:39:49.871Z,497.7,2025-09-19 09:39:49.871,8.343611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:40:12.871Z,499.5,2025-09-19 09:40:12.871,8.35
Long Yeast Grow,pioreactor02,2025-09-19T07:40:35.871Z,503.4,2025-09-19 09:40:35.871,8.356388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:40:58.871Z,499.7,2025-09-19 09:40:58.871,8.362777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:41:21.871Z,499.5,2025-09-19 09:41:21.871,8.369166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:41:44.871Z,500.6,2025-09-19 09:41:44.871,8.375555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:42:07.871Z,508.0,2025-09-19 09:42:07.871,8.381944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:42:30.871Z,495.8,2025-09-19 09:42:30.871,8.388333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:42:53.871Z,502.3,2025-09-19 09:42:53.871,8.394722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:43:16.871Z,502.4,2025-09-19 09:43:16.871,8.401111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:43:39.871Z,505.1,2025-09-19 09:43:39.871,8.4075
Long Yeast Grow,pioreactor02,2025-09-19T07:44:02.871Z,496.2,2025-09-19 09:44:02.871,8.413888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:44:25.871Z,499.9,2025-09-19 09:44:25.871,8.420277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:44:48.871Z,500.3,2025-09-19 09:44:48.871,8.426666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:45:11.871Z,499.3,2025-09-19 09:45:11.871,8.433055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:45:34.871Z,500.9,2025-09-19 09:45:34.871,8.439444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:45:57.871Z,512.3,2025-09-19 09:45:57.871,8.445833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:46:20.871Z,500.0,2025-09-19 09:46:20.871,8.452222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:46:43.871Z,500.7,2025-09-19 09:46:43.871,8.458611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:47:06.871Z,492.3,2025-09-19 09:47:06.871,8.465
Long Yeast Grow,pioreactor02,2025-09-19T07:47:29.871Z,500.0,2025-09-19 09:47:29.871,8.471388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:47:52.871Z,499.7,2025-09-19 09:47:52.871,8.477777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:48:15.871Z,500.4,2025-09-19 09:48:15.871,8.484166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:48:38.871Z,484.5,2025-09-19 09:48:38.871,8.490555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:49:01.871Z,490.9,2025-09-19 09:49:01.871,8.496944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:49:24.871Z,505.7,2025-09-19 09:49:24.871,8.503333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:49:47.871Z,500.6,2025-09-19 09:49:47.871,8.509722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:50:10.871Z,500.0,2025-09-19 09:50:10.871,8.516111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:50:33.871Z,500.1,2025-09-19 09:50:33.871,8.5225
Long Yeast Grow,pioreactor02,2025-09-19T07:50:56.871Z,504.7,2025-09-19 09:50:56.871,8.528888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:51:19.871Z,495.0,2025-09-19 09:51:19.871,8.535277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:51:42.871Z,497.5,2025-09-19 09:51:42.871,8.541666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:52:05.871Z,503.4,2025-09-19 09:52:05.871,8.548055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:52:28.871Z,501.9,2025-09-19 09:52:28.871,8.554444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:52:51.871Z,499.9,2025-09-19 09:52:51.871,8.560833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:53:14.871Z,501.2,2025-09-19 09:53:14.871,8.567222222222
Long Yeast Grow,pioreactor02,2025-09-19T07:53:37.871Z,494.9,2025-09-19 09:53:37.871,8.573611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:54:00.871Z,506.5,2025-09-19 09:54:00.871,8.58
Long Yeast Grow,pioreactor02,2025-09-19T07:54:23.871Z,500.8,2025-09-19 09:54:23.871,8.586388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:54:46.871Z,504.9,2025-09-19 09:54:46.871,8.592777777778
Long Yeast Grow,pioreactor02,2025-09-19T07:55:09.871Z,490.1,2025-09-19 09:55:09.871,8.599166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:55:32.871Z,506.0,2025-09-19 09:55:32.871,8.605555555556
Long Yeast Grow,pioreactor02,2025-09-19T07:55:55.871Z,499.5,2025-09-19 09:55:55.871,8.611944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:56:18.871Z,500.9,2025-09-19 09:56:18.871,8.618333333333
Long Yeast Grow,pioreactor02,2025-09-19T07:56:41.871Z,498.2,2025-09-19 09:56:41.871,8.624722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:57:04.871Z,512.8,2025-09-19 09:57:04.871,8.631111111111
Long Yeast Grow,pioreactor02,2025-09-19T07:57:27.871Z,500.5,2025-09-19 09:57:27.871,8.6375
Long Yeast Grow,pioreactor02,2025-09-19T07:57:50.871Z,500.4,2025-09-19 09:57:50.871,8.643888888889
Long Yeast Grow,pioreactor02,2025-09-19T07:58:13.871Z,494.5,2025-09-19 09:58:13.871,8.650277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:58:36.871Z,500.5,2025-09-19 09:58:36.871,8.656666666667
Long Yeast Grow,pioreactor02,2025-09-19T07:58:59.871Z,495.8,2025-09-19 09:58:59.871,8.663055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:59:22.871Z,500.2,2025-09-19 09:59:22.871,8.669444444444
Long Yeast Grow,pioreactor02,2025-09-19T07:59:45.871Z,500.7,2025-09-19 09:59:45.871,8.675833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:00:08.871Z,503.4,2025-09-19 10:00:08.871,8.682222222222
Long Yeast Grow,pioreactor02,2025-09-19T08:00:31.871Z,493.7,2025-09-19 10:00:31.871,8.688611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:00:54.871Z,502.9,2025-09-19 10:00:54.871,8.695
Long Yeast Grow,pioreactor02,2025-09-19T08:01:17.871Z,498.2,2025-09-19 10:01:17.871,8.701388888889
Long Yeast Grow,pioreactor02,2025-09-19T08:01:40.871Z,494.7,2025-09-19 10:01:40.871,8.707777777778
Long Yeast Grow,pioreactor02,2025-09-19T08:02:03.871Z,499.4,2025-09-19 10:02:03.871,8.714166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:02:26.871Z,501.1,2025-09-19 10:02:26.871,8.720555555556
Long Yeast Grow,pioreactor02,2025-09-19T08:02:49.871Z,499.7,2025-09-19 10:02:49.871,8.726944444444
Long Yeast Grow,pioreactor02,2025-09-19T08:03:12.871Z,499.6,2025-09-19 10:03:12.871,8.733333333333
Long Yeast Grow,pioreactor02,2025-09-19T08:03:35.871Z,500.1,2025-09-19 10:03:35.871,8.739722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:03:58.871Z,504.3,2025-09-19 10:03:58.871,8.746111111111
Long Yeast Grow,pioreactor02,2025-09-19T08:04:21.871Z,503.4,2025-09-19 10:04:21.871,8.7525
Long Yeast Grow,pioreactor02,2025-09-19T08:04:44.871Z,509.9,2025-09-19 10:04:44.871,8.758888888889
Long Yeast Grow,pioreactor02,2025-09-19T08:05:07.871Z,500.7,2025-09-19 10:05:07.871,8.765277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:05:30.871Z,503.3,2025-09-19 10:05:30.871,8.771666666667
Long Yeast Grow,pioreactor02,2025-09-19T08:05:53.871Z,504.6,2025-09-19 10:05:53.871,8.778055555556
Long Yeast Grow,pioreactor02,2025-09-19T08:06:16.871Z,499.7,2025-09-19 10:06:16.871,8.784444444444
Long Yeast Grow,pioreactor02,2025-09-19T08:06:39.871Z,494.6,2025-09-19 10:06:39.871,8.790833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:07:02.871Z,500.6,2025-09-19 10:07:02.871,8.797222222222
Long Yeast Grow,pioreactor02,2025-09-19T08:07:25.871Z,500.3,2025-09-19 10:07:25.871,8.803611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:07:48.871Z,503.9,2025-09-19 10:07:48.871,8.81
Long Yeast Grow,pioreactor02,2025-09-19T08:08:11.871Z,496.0,2025-09-19 10:08:11.871,8.816388888889
Long Yeast Grow,pioreactor02,2025-09-19T08:08:34.871Z,491.0,2025-09-19 10:08:34.871,8.822777777778
Long Yeast Grow,pioreactor02,2025-09-19T08:08:57.871Z,501.7,2025-09-19 10:08:57.871,8.829166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:09:20.871Z,499.3,2025-09-19 10:09:20.871,8.835555555556
Long Yeast Grow,pioreactor02,2025-09-19T08:09:43.871Z,498.8,2025-09-19 10:09:43.871,8.841944444444
Long Yeast Grow,pioreactor02,2025-09-19T08:10:06.871Z,500.3,2025-09-19 10:10:06.871,8.848333333333
Long Yeast Grow,pioreactor02,2025-09-19T08:10:29.871Z,502.5,2025-09-19 10:10:29.871,8.854722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:10:52.871Z,500.4,2025-09-19 10:10:52.871,8.861111111111
Long Yeast Grow,pioreactor02,2025-09-19T08:11:15.871Z,508.4,2025-09-19 10:11:15.871,8.8675
Long Yeast Grow,pioreactor02,2025-09-19T08:11:38.871Z,500.4,2025-09-19 10:11:38.871,8.873888888889
Long Yeast Grow,pioreactor02,2025-09-19T08:12:01.871Z,498.8,2025-09-19 10:12:01.871,8.880277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:12:24.871Z,499.1,2025-09-19 10:12:24.871,8.886666666667
Long Yeast Grow,pioreactor02,2025-09-19T08:12:47.871Z,496.2,2025-09-19 10:12:47.871,8.893055555556
Long Yeast Grow,pioreactor02,2025-09-19T08:13:10.871Z,500.5,2025-09-19 10:13:10.871,8.899444444444
Long Yeast Grow,pioreactor02,2025-09-19T08:13:33.871Z,496.2,2025-09-19 10:13:33.871,8.905833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:13:56.871Z,501.5,2025-09-19 10:13:56.871,8.912222222222
Long Yeast Grow,pioreactor02,2025-09-19T08:14:19.871Z,497.4,2025-09-19 10:14:19.871,8.918611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:14:42.871Z,506.3,2025-09-19 10:14:42.871,8.925
Long Yeast Grow,pioreactor02,2025-09-19T08:15:05.871Z,503.2,2025-09-19 10:15:05.871,8.931388888889
Long Yeast Grow,pioreactor02,2025-09-19T08:15:28.871Z,491.1,2025-09-19 10:15:28.871,8.937777777778
Long Yeast Grow,pioreactor02,2025-09-19T08:15:51.871Z,499.7,2025-09-19 10:15:51.871,8.944166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:16:14.871Z,503.4,2025-09-19 10:16:14.871,8.950555555556
Long Yeast Grow,pioreactor02,2025-09-19T08:16:37.871Z,487.8,2025-09-19 10:16:37.871,8.956944444444
Long Yeast Grow,pioreactor02,2025-09-19T08:17:00.871Z,501.0,2025-09-19 10:17:00.871,8.963333333333
Long Yeast Grow,pioreactor02,2025-09-19T08:17:23.871Z,505.8,2025-09-19 10:17:23.871,8.969722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:17:46.871Z,499.4,2025-09-19 10:17:46.871,8.976111111111
Long Yeast Grow,pioreactor02,2025-09-19T08:18:09.871Z,506.3,2025-09-19 10:18:09.871,8.9825
Long Yeast Grow,pioreactor02,2025-09-19T08:18:32.871Z,500.7,2025-09-19 10:18:32.871,8.988888888889
Long Yeast Grow,pioreactor02,2025-09-19T08:18:55.871Z,499.2,2025-09-19 10:18:55.871,8.995277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:19:18.871Z,500.4,2025-09-19 10:19:18.871,9.001666666667
Long Yeast Grow,pioreactor02,2025-09-19T08:19:41.871Z,505.1,2025-09-19 10:19:41.871,9.008055555556
Long Yeast Grow,pioreactor02,2025-09-19T08:20:04.871Z,499.9,2025-09-19 10:20:04.871,9.014444444444
Long Yeast Grow,pioreactor02,2025-09-19T08:20:27.871Z,498.8,2025-09-19 10:20:27.871,9.020833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:20:50.871Z,506.6,2025-09-19 10:20:50.871,9.027222222222
Long Yeast Grow,pioreactor02,2025-09-19T08:21:13.871Z,499.3,2025-09-19 10:21:13.871,9.033611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:21:36.871Z,500.2,2025-09-19 10:21:36.871,9.04
Long Yeast Grow,pioreactor02,2025-09-19T08:21:59.871Z,499.4,2025-09-19 10:21:59.871,9.046388888889
Long Yeast Grow,pioreactor02,2025-09-19T08:22:22.871Z,499.8,2025-09-19 10:22:22.871,9.052777777778
Long Yeast Grow,pioreactor02,2025-09-19T08:22:45.871Z,501.2,2025-09-19 10:22:45.871,9.059166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:23:08.871Z,475.0,2025-09-19 10:23:08.871,9.065555555556
Long Yeast Grow,pioreactor02,2025-09-19T08:23:31.871Z,502.7,2025-09-19 10:23:31.871,9.071944444444
Long Yeast Grow,pioreactor02,2025-09-19T08:23:54.871Z,499.1,2025-09-19 10:23:54.871,9.078333333333
Long Yeast Grow,pioreactor02,2025-09-19T08:24:17.871Z,503.2,2025-09-19 10:24:17.871,9.084722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:24:40.871Z,498.5,2025-09-19 10:24:40.871,9.091111111111
Long Yeast Grow,pioreactor02,2025-09-19T08:25:03.871Z,499.5,2025-09-19 10:25:03.871,9.0975
Long Yeast Grow,pioreactor02,2025-09-19T08:25:26.871Z,504.5,2025-09-19 10:25:26.871,9.103888888889
Long Yeast Grow,pioreactor02,2025-09-19T08:25:49.871Z,498.9,2025-09-19 10:25:49.871,9.110277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:26:12.871Z,499.8,2025-09-19 10:26:12.871,9.116666666667
Long Yeast Grow,pioreactor02,2025-09-19T08:26:35.871Z,505.5,2025-09-19 10:26:35.871,9.123055555556
Long Yeast Grow,pioreactor02,2025-09-19T08:26:58.871Z,497.8,2025-09-19 10:26:58.871,9.129444444444
Long Yeast Grow,pioreactor02,2025-09-19T08:27:21.871Z,499.2,2025-09-19 10:27:21.871,9.135833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:27:44.871Z,497.5,2025-09-19 10:27:44.871,9.142222222222
Long Yeast Grow,pioreactor02,2025-09-19T08:28:07.871Z,501.2,2025-09-19 10:28:07.871,9.148611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:28:30.871Z,499.6,2025-09-19 10:28:30.871,9.155
Long Yeast Grow,pioreactor02,2025-09-19T08:28:53.871Z,506.8,2025-09-19 10:28:53.871,9.161388888889
Long Yeast Grow,pioreactor02,2025-09-19T08:29:16.871Z,504.7,2025-09-19 10:29:16.871,9.167777777778
Long Yeast Grow,pioreactor02,2025-09-19T08:29:39.871Z,498.3,2025-09-19 10:29:39.871,9.174166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:30:02.871Z,497.0,2025-09-19 10:30:02.871,9.180555555556
Long Yeast Grow,pioreactor02,2025-09-19T08:30:25.871Z,500.7,2025-09-19 10:30:25.871,9.186944444444
Long Yeast Grow,pioreactor02,2025-09-19T08:30:48.871Z,504.0,2025-09-19 10:30:48.871,9.193333333333
Long Yeast Grow,pioreactor02,2025-09-19T08:31:11.871Z,492.3,2025-09-19 10:31:11.871,9.199722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:31:34.871Z,497.6,2025-09-19 10:31:34.871,9.206111111111
Long Yeast Grow,pioreactor02,2025-09-19T08:31:57.871Z,500.2,2025-09-19 10:31:57.871,9.2125
Long Yeast Grow,pioreactor02,2025-09-19T08:32:20.871Z,501.8,2025-09-19 10:32:20.871,9.218888888889
Long Yeast Grow,pioreactor02,2025-09-19T08:32:43.871Z,499.7,2025-09-19 10:32:43.871,9.225277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:33:06.871Z,491.9,2025-09-19 10:33:06.871,9.231666666667
Long Yeast Grow,pioreactor02,2025-09-19T08:33:29.871Z,507.9,2025-09-19 10:33:29.871,9.238055555556
Long Yeast Grow,pioreactor02,2025-09-19T08:33:52.871Z,503.5,2025-09-19 10:33:52.871,9.244444444444
Long Yeast Grow,pioreactor02,2025-09-19T08:34:15.871Z,504.2,2025-09-19 10:34:15.871,9.250833333333
