experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:20:56.654Z,UpdatedHeaterDC,delta_dc=0.30199999999999816,"{""current_dc"": 84.98, ""delta_dc"": 0.30199999999999816, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 19:20:56.654,12.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:24:16.654Z,UpdatedHeaterDC,delta_dc=1.970000000000001,"{""current_dc"": 86.95, ""delta_dc"": 1.970000000000001, ""target_temperature"": 32.0, ""latest_temperature"": 31.72}",2025-09-20 19:24:16.654,12.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:27:36.651Z,UpdatedHeaterDC,delta_dc=-0.8560000000000144,"{""current_dc"": 86.09, ""delta_dc"": -0.8560000000000144, ""target_temperature"": 32.0, ""latest_temperature"": 31.94}",2025-09-20 19:27:36.651,12.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:30:56.655Z,UpdatedHeaterDC,delta_dc=0.15599999999999667,"{""current_dc"": 86.25, ""delta_dc"": 0.15599999999999667, ""target_temperature"": 32.0, ""latest_temperature"": 31.94}",2025-09-20 19:30:56.655,12.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:34:16.655Z,UpdatedHeaterDC,delta_dc=1.5240000000000058,"{""current_dc"": 87.77, ""delta_dc"": 1.5240000000000058, ""target_temperature"": 32.0, ""latest_temperature"": 31.75}",2025-09-20 19:34:16.655,12.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:37:36.654Z,UpdatedHeaterDC,delta_dc=-2.158000000000004,"{""current_dc"": 85.61, ""delta_dc"": -2.158000000000004, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 19:37:36.654,12.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:40:56.655Z,UpdatedHeaterDC,delta_dc=-0.9399999999999892,"{""current_dc"": 84.67, ""delta_dc"": -0.9399999999999892, ""target_temperature"": 32.0, ""latest_temperature"": 32.22}",2025-09-20 19:40:56.655,12.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:44:16.655Z,UpdatedHeaterDC,delta_dc=0.8679999999999721,"{""current_dc"": 85.54, ""delta_dc"": 0.8679999999999721, ""target_temperature"": 32.0, ""latest_temperature"": 32.02}",2025-09-20 19:44:16.655,12.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:47:36.654Z,UpdatedHeaterDC,delta_dc=1.0280000000000071,"{""current_dc"": 86.57, ""delta_dc"": 1.0280000000000071, ""target_temperature"": 32.0, ""latest_temperature"": 31.87}",2025-09-20 19:47:36.654,12.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:50:56.696Z,UpdatedHeaterDC,delta_dc=-0.8859999999999892,"{""current_dc"": 85.68, ""delta_dc"": -0.8859999999999892, ""target_temperature"": 32.0, ""latest_temperature"": 32.04}",2025-09-20 19:50:56.696,12.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:54:16.659Z,UpdatedHeaterDC,delta_dc=-0.6079999999999999,"{""current_dc"": 85.07, ""delta_dc"": -0.6079999999999999, ""target_temperature"": 32.0, ""latest_temperature"": 32.11}",2025-09-20 19:54:16.659,12.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:57:36.654Z,UpdatedHeaterDC,delta_dc=0.7939999999999912,"{""current_dc"": 85.86, ""delta_dc"": 0.7939999999999912, ""target_temperature"": 32.0, ""latest_temperature"": 31.96}",2025-09-20 19:57:36.654,12.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:00:56.700Z,UpdatedHeaterDC,delta_dc=0.32000000000000595,"{""current_dc"": 86.18, ""delta_dc"": 0.32000000000000595, ""target_temperature"": 32.0, ""latest_temperature"": 31.93}",2025-09-20 20:00:56.700,12.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:04:16.654Z,UpdatedHeaterDC,delta_dc=0.6139999999999914,"{""current_dc"": 86.79, ""delta_dc"": 0.6139999999999914, ""target_temperature"": 32.0, ""latest_temperature"": 31.87}",2025-09-20 20:04:16.654,13.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:07:36.654Z,UpdatedHeaterDC,delta_dc=-0.3819999999999872,"{""current_dc"": 86.41, ""delta_dc"": -0.3819999999999872, ""target_temperature"": 32.0, ""latest_temperature"": 31.97}",2025-09-20 20:07:36.654,13.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:10:56.650Z,UpdatedHeaterDC,delta_dc=-2.0820000000000274,"{""current_dc"": 84.33, ""delta_dc"": -2.0820000000000274, ""target_temperature"": 32.0, ""latest_temperature"": 32.27}",2025-09-20 20:10:56.650,13.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:14:16.654Z,UpdatedHeaterDC,delta_dc=0.7380000000000123,"{""current_dc"": 85.07, ""delta_dc"": 0.7380000000000123, ""target_temperature"": 32.0, ""latest_temperature"": 32.07}",2025-09-20 20:14:16.654,13.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:17:36.659Z,UpdatedHeaterDC,delta_dc=0.8260000000000033,"{""current_dc"": 85.9, ""delta_dc"": 0.8260000000000033, ""target_temperature"": 32.0, ""latest_temperature"": 31.93}",2025-09-20 20:17:36.659,13.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:20:56.655Z,UpdatedHeaterDC,delta_dc=1.9099999999999895,"{""current_dc"": 87.81, ""delta_dc"": 1.9099999999999895, ""target_temperature"": 32.0, ""latest_temperature"": 31.69}",2025-09-20 20:20:56.655,13.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:24:16.655Z,UpdatedHeaterDC,delta_dc=1.022000000000005,"{""current_dc"": 88.83, ""delta_dc"": 1.022000000000005, ""target_temperature"": 32.0, ""latest_temperature"": 31.66}",2025-09-20 20:24:16.655,13.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:27:36.655Z,UpdatedHeaterDC,delta_dc=-0.2680000000000013,"{""current_dc"": 88.56, ""delta_dc"": -0.2680000000000013, ""target_temperature"": 32.0, ""latest_temperature"": 31.82}",2025-09-20 20:27:36.655,13.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:30:56.655Z,UpdatedHeaterDC,delta_dc=-0.10799999999998838,"{""current_dc"": 88.45, ""delta_dc"": -0.10799999999998838, ""target_temperature"": 32.0, ""latest_temperature"": 31.9}",2025-09-20 20:30:56.655,13.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:34:16.657Z,UpdatedHeaterDC,delta_dc=-0.38799999999999524,"{""current_dc"": 88.06, ""delta_dc"": -0.38799999999999524, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 20:34:16.657,13.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:37:36.655Z,UpdatedHeaterDC,delta_dc=-1.0540000000000112,"{""current_dc"": 87.01, ""delta_dc"": -1.0540000000000112, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 20:37:36.655,13.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:40:56.655Z,UpdatedHeaterDC,delta_dc=-0.5079999999999728,"{""current_dc"": 86.5, ""delta_dc"": -0.5079999999999728, ""target_temperature"": 32.0, ""latest_temperature"": 32.16}",2025-09-20 20:40:56.655,13.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:44:16.654Z,UpdatedHeaterDC,delta_dc=-0.8480000000000075,"{""current_dc"": 85.65, ""delta_dc"": -0.8480000000000075, ""target_temperature"": 32.0, ""latest_temperature"": 32.22}",2025-09-20 20:44:16.654,13.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:47:36.654Z,UpdatedHeaterDC,delta_dc=-0.5000000000000114,"{""current_dc"": 85.15, ""delta_dc"": -0.5000000000000114, ""target_temperature"": 32.0, ""latest_temperature"": 32.21}",2025-09-20 20:47:36.654,13.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:50:56.654Z,UpdatedHeaterDC,delta_dc=-0.8339999999999961,"{""current_dc"": 84.32, ""delta_dc"": -0.8339999999999961, ""target_temperature"": 32.0, ""latest_temperature"": 32.25}",2025-09-20 20:50:56.654,13.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:54:16.654Z,UpdatedHeaterDC,delta_dc=-0.21799999999998365,"{""current_dc"": 84.1, ""delta_dc"": -0.21799999999998365, ""target_temperature"": 32.0, ""latest_temperature"": 32.19}",2025-09-20 20:54:16.654,13.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T18:57:36.654Z,UpdatedHeaterDC,delta_dc=1.1619999999999835,"{""current_dc"": 85.26, ""delta_dc"": 1.1619999999999835, ""target_temperature"": 32.0, ""latest_temperature"": 31.96}",2025-09-20 20:57:36.654,13.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:00:56.654Z,UpdatedHeaterDC,delta_dc=0.680000000000011,"{""current_dc"": 85.94, ""delta_dc"": 0.680000000000011, ""target_temperature"": 32.0, ""latest_temperature"": 31.88}",2025-09-20 21:00:56.654,13.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:04:16.654Z,UpdatedHeaterDC,delta_dc=0.8879999999999902,"{""current_dc"": 86.83, ""delta_dc"": 0.8879999999999902, ""target_temperature"": 32.0, ""latest_temperature"": 31.8}",2025-09-20 21:04:16.654,14.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:07:36.657Z,UpdatedHeaterDC,delta_dc=0.3760000000000012,"{""current_dc"": 87.21, ""delta_dc"": 0.3760000000000012, ""target_temperature"": 32.0, ""latest_temperature"": 31.82}",2025-09-20 21:07:36.657,14.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:10:56.654Z,UpdatedHeaterDC,delta_dc=-0.10799999999998838,"{""current_dc"": 87.1, ""delta_dc"": -0.10799999999998838, ""target_temperature"": 32.0, ""latest_temperature"": 31.9}",2025-09-20 21:10:56.654,14.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:14:16.655Z,UpdatedHeaterDC,delta_dc=0.26000000000000373,"{""current_dc"": 87.36, ""delta_dc"": 0.26000000000000373, ""target_temperature"": 32.0, ""latest_temperature"": 31.9}",2025-09-20 21:14:16.655,14.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:17:36.655Z,UpdatedHeaterDC,delta_dc=0.6199999999999832,"{""current_dc"": 87.98, ""delta_dc"": 0.6199999999999832, ""target_temperature"": 32.0, ""latest_temperature"": 31.85}",2025-09-20 21:17:36.655,14.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:20:56.656Z,UpdatedHeaterDC,delta_dc=-0.9060000000000016,"{""current_dc"": 87.07, ""delta_dc"": -0.9060000000000016, ""target_temperature"": 32.0, ""latest_temperature"": 32.03}",2025-09-20 21:20:56.656,14.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:24:16.654Z,UpdatedHeaterDC,delta_dc=0.06600000000001954,"{""current_dc"": 87.14, ""delta_dc"": 0.06600000000001954, ""target_temperature"": 32.0, ""latest_temperature"": 32.01}",2025-09-20 21:24:16.654,14.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:27:36.654Z,UpdatedHeaterDC,delta_dc=-0.5299999999999969,"{""current_dc"": 86.61, ""delta_dc"": -0.5299999999999969, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 21:27:36.654,14.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:30:56.659Z,UpdatedHeaterDC,delta_dc=-0.8560000000000201,"{""current_dc"": 85.75, ""delta_dc"": -0.8560000000000201, ""target_temperature"": 32.0, ""latest_temperature"": 32.17}",2025-09-20 21:30:56.659,14.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:34:16.654Z,UpdatedHeaterDC,delta_dc=-0.29799999999998195,"{""current_dc"": 85.45, ""delta_dc"": -0.29799999999998195, ""target_temperature"": 32.0, ""latest_temperature"": 32.15}",2025-09-20 21:34:16.654,14.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:37:36.654Z,UpdatedHeaterDC,delta_dc=1.0499999999999985,"{""current_dc"": 86.5, ""delta_dc"": 1.0499999999999985, ""target_temperature"": 32.0, ""latest_temperature"": 31.95}",2025-09-20 21:37:36.654,14.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:40:56.656Z,UpdatedHeaterDC,delta_dc=1.0659999999999947,"{""current_dc"": 87.57, ""delta_dc"": 1.0659999999999947, ""target_temperature"": 32.0, ""latest_temperature"": 31.82}",2025-09-20 21:40:56.656,14.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:44:16.658Z,UpdatedHeaterDC,delta_dc=0.5400000000000105,"{""current_dc"": 88.11, ""delta_dc"": 0.5400000000000105, ""target_temperature"": 32.0, ""latest_temperature"": 31.81}",2025-09-20 21:44:16.658,14.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:36.654Z,UpdatedHeaterDC,delta_dc=0.061999999999986954,"{""current_dc"": 88.17, ""delta_dc"": 0.061999999999986954, ""target_temperature"": 32.0, ""latest_temperature"": 31.87}",2025-09-20 21:47:36.654,14.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:56.656Z,UpdatedHeaterDC,delta_dc=-0.8140000000000035,"{""current_dc"": 87.36, ""delta_dc"": -0.8140000000000035, ""target_temperature"": 32.0, ""latest_temperature"": 32.03}",2025-09-20 21:50:56.656,14.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:54:16.696Z,UpdatedHeaterDC,delta_dc=0.13800000000000523,"{""current_dc"": 87.5, ""delta_dc"": 0.13800000000000523, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 21:54:16.696,14.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:36.655Z,UpdatedHeaterDC,delta_dc=-1.5120000000000062,"{""current_dc"": 85.99, ""delta_dc"": -1.5120000000000062, ""target_temperature"": 32.0, ""latest_temperature"": 32.21}",2025-09-20 21:57:36.655,14.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:56.654Z,UpdatedHeaterDC,delta_dc=-0.6179999999999879,"{""current_dc"": 85.37, ""delta_dc"": -0.6179999999999879, ""target_temperature"": 32.0, ""latest_temperature"": 32.22}",2025-09-20 22:00:56.654,14.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:04:16.654Z,UpdatedHeaterDC,delta_dc=1.0119999999999947,"{""current_dc"": 86.38, ""delta_dc"": 1.0119999999999947, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 22:04:16.654,15.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:07:36.696Z,UpdatedHeaterDC,delta_dc=1.008000000000004,"{""current_dc"": 87.39, ""delta_dc"": 1.008000000000004, ""target_temperature"": 32.0, ""latest_temperature"": 31.86}",2025-09-20 22:07:36.696,15.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:56.655Z,UpdatedHeaterDC,delta_dc=-0.21200000000001182,"{""current_dc"": 87.18, ""delta_dc"": -0.21200000000001182, ""target_temperature"": 32.0, ""latest_temperature"": 31.94}",2025-09-20 22:10:56.655,15.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:14:16.655Z,UpdatedHeaterDC,delta_dc=0.73200000000001,"{""current_dc"": 87.91, ""delta_dc"": 0.73200000000001, ""target_temperature"": 32.0, ""latest_temperature"": 31.86}",2025-09-20 22:14:16.655,15.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:17:36.659Z,UpdatedHeaterDC,delta_dc=0.5800000000000096,"{""current_dc"": 88.49, ""delta_dc"": 0.5800000000000096, ""target_temperature"": 32.0, ""latest_temperature"": 31.83}",2025-09-20 22:17:36.659,15.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:56.655Z,UpdatedHeaterDC,delta_dc=0.5139999999999901,"{""current_dc"": 89.0, ""delta_dc"": 0.5139999999999901, ""target_temperature"": 32.0, ""latest_temperature"": 31.82}",2025-09-20 22:20:56.655,15.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:16.654Z,UpdatedHeaterDC,delta_dc=0.10799999999999416,"{""current_dc"": 89.11, ""delta_dc"": 0.10799999999999416, ""target_temperature"": 32.0, ""latest_temperature"": 31.87}",2025-09-20 22:24:16.654,15.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:36.655Z,UpdatedHeaterDC,delta_dc=-0.3819999999999872,"{""current_dc"": 88.73, ""delta_dc"": -0.3819999999999872, ""target_temperature"": 32.0, ""latest_temperature"": 31.97}",2025-09-20 22:27:36.655,15.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:56.655Z,UpdatedHeaterDC,delta_dc=-0.930000000000001,"{""current_dc"": 87.8, ""delta_dc"": -0.930000000000001, ""target_temperature"": 32.0, ""latest_temperature"": 32.11}",2025-09-20 22:30:56.655,15.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:34:16.655Z,UpdatedHeaterDC,delta_dc=0.4340000000000117,"{""current_dc"": 88.23, ""delta_dc"": 0.4340000000000117, ""target_temperature"": 32.0, ""latest_temperature"": 32.01}",2025-09-20 22:34:16.655,15.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:37:36.658Z,UpdatedHeaterDC,delta_dc=-0.8179999999999907,"{""current_dc"": 87.41, ""delta_dc"": -0.8179999999999907, ""target_temperature"": 32.0, ""latest_temperature"": 32.12}",2025-09-20 22:37:36.658,15.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:40:56.659Z,UpdatedHeaterDC,delta_dc=-0.09600000000003633,"{""current_dc"": 87.31, ""delta_dc"": -0.09600000000003633, ""target_temperature"": 32.0, ""latest_temperature"": 32.09}",2025-09-20 22:40:56.659,15.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:44:16.658Z,UpdatedHeaterDC,delta_dc=0.5580000000000126,"{""current_dc"": 87.87, ""delta_dc"": 0.5580000000000126, ""target_temperature"": 32.0, ""latest_temperature"": 31.98}",2025-09-20 22:44:16.658,15.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:47:36.655Z,UpdatedHeaterDC,delta_dc=-0.09199999999999803,"{""current_dc"": 87.78, ""delta_dc"": -0.09199999999999803, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 22:47:36.655,15.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:50:56.654Z,UpdatedHeaterDC,delta_dc=-1.008000000000004,"{""current_dc"": 86.77, ""delta_dc"": -1.008000000000004, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 22:50:56.654,15.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:54:16.655Z,UpdatedHeaterDC,delta_dc=-0.1479999999999933,"{""current_dc"": 86.62, ""delta_dc"": -0.1479999999999933, ""target_temperature"": 32.0, ""latest_temperature"": 32.11}",2025-09-20 22:54:16.655,15.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:57:36.654Z,UpdatedHeaterDC,delta_dc=-0.21400000000001287,"{""current_dc"": 86.41, ""delta_dc"": -0.21400000000001287, ""target_temperature"": 32.0, ""latest_temperature"": 32.1}",2025-09-20 22:57:36.654,15.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:00:56.658Z,UpdatedHeaterDC,delta_dc=-0.7640000000000058,"{""current_dc"": 85.65, ""delta_dc"": -0.7640000000000058, ""target_temperature"": 32.0, ""latest_temperature"": 32.17}",2025-09-20 23:00:56.658,15.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:04:16.656Z,UpdatedHeaterDC,delta_dc=0.4220000000000283,"{""current_dc"": 86.07, ""delta_dc"": 0.4220000000000283, ""target_temperature"": 32.0, ""latest_temperature"": 32.05}",2025-09-20 23:04:16.656,16.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:07:36.658Z,UpdatedHeaterDC,delta_dc=-0.05800000000000694,"{""current_dc"": 86.01, ""delta_dc"": -0.05800000000000694, ""target_temperature"": 32.0, ""latest_temperature"": 32.04}",2025-09-20 23:07:36.658,16.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:10:56.655Z,UpdatedHeaterDC,delta_dc=1.2639999999999858,"{""current_dc"": 87.27, ""delta_dc"": 1.2639999999999858, ""target_temperature"": 32.0, ""latest_temperature"": 31.85}",2025-09-20 23:10:56.655,16.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:14:16.654Z,UpdatedHeaterDC,delta_dc=-0.4019999999999996,"{""current_dc"": 86.87, ""delta_dc"": -0.4019999999999996, ""target_temperature"": 32.0, ""latest_temperature"": 31.96}",2025-09-20 23:14:16.654,16.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:17:36.655Z,UpdatedHeaterDC,delta_dc=0.6079999999999999,"{""current_dc"": 87.48, ""delta_dc"": 0.6079999999999999, ""target_temperature"": 32.0, ""latest_temperature"": 31.89}",2025-09-20 23:17:36.655,16.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:20:56.654Z,UpdatedHeaterDC,delta_dc=0.42999999999999544,"{""current_dc"": 87.91, ""delta_dc"": 0.42999999999999544, ""target_temperature"": 32.0, ""latest_temperature"": 31.87}",2025-09-20 23:20:56.654,16.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:24:16.655Z,UpdatedHeaterDC,delta_dc=-0.8140000000000035,"{""current_dc"": 87.1, ""delta_dc"": -0.8140000000000035, ""target_temperature"": 32.0, ""latest_temperature"": 32.03}",2025-09-20 23:24:16.655,16.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:27:36.655Z,UpdatedHeaterDC,delta_dc=0.42599999999999905,"{""current_dc"": 87.53, ""delta_dc"": 0.42599999999999905, ""target_temperature"": 32.0, ""latest_temperature"": 31.96}",2025-09-20 23:27:36.655,16.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:30:56.656Z,UpdatedHeaterDC,delta_dc=-0.6160000000000124,"{""current_dc"": 86.91, ""delta_dc"": -0.6160000000000124, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-20 23:30:56.656,16.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:34:16.654Z,UpdatedHeaterDC,delta_dc=0.13199999999998793,"{""current_dc"": 87.04, ""delta_dc"": 0.13199999999998793, ""target_temperature"": 32.0, ""latest_temperature"": 32.02}",2025-09-20 23:34:16.654,16.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:37:36.655Z,UpdatedHeaterDC,delta_dc=-0.5560000000000102,"{""current_dc"": 86.48, ""delta_dc"": -0.5560000000000102, ""target_temperature"": 32.0, ""latest_temperature"": 32.09}",2025-09-20 23:37:36.655,16.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:40:56.654Z,UpdatedHeaterDC,delta_dc=0.5580000000000126,"{""current_dc"": 87.04, ""delta_dc"": 0.5580000000000126, ""target_temperature"": 32.0, ""latest_temperature"": 31.98}",2025-09-20 23:40:56.654,16.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:44:16.654Z,UpdatedHeaterDC,delta_dc=-1.0280000000000165,"{""current_dc"": 86.01, ""delta_dc"": -1.0280000000000165, ""target_temperature"": 32.0, ""latest_temperature"": 32.13}",2025-09-20 23:44:16.654,16.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:47:36.654Z,UpdatedHeaterDC,delta_dc=0.6700000000000229,"{""current_dc"": 86.68, ""delta_dc"": 0.6700000000000229, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 23:47:36.654,16.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:50:56.655Z,UpdatedHeaterDC,delta_dc=-0.26200000000001533,"{""current_dc"": 86.42, ""delta_dc"": -0.26200000000001533, ""target_temperature"": 32.0, ""latest_temperature"": 32.03}",2025-09-20 23:50:56.655,16.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:54:16.654Z,UpdatedHeaterDC,delta_dc=-0.582000000000005,"{""current_dc"": 85.84, ""delta_dc"": -0.582000000000005, ""target_temperature"": 32.0, ""latest_temperature"": 32.1}",2025-09-20 23:54:16.654,16.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T21:57:36.655Z,UpdatedHeaterDC,delta_dc=1.6120000000000074,"{""current_dc"": 87.45, ""delta_dc"": 1.6120000000000074, ""target_temperature"": 32.0, ""latest_temperature"": 31.84}",2025-09-20 23:57:36.655,16.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:00:56.655Z,UpdatedHeaterDC,delta_dc=-1.168000000000017,"{""current_dc"": 86.28, ""delta_dc"": -1.168000000000017, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-21 00:00:56.655,16.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:04:16.654Z,UpdatedHeaterDC,delta_dc=1.2120000000000033,"{""current_dc"": 87.49, ""delta_dc"": 1.2120000000000033, ""target_temperature"": 32.0, ""latest_temperature"": 31.87}",2025-09-21 00:04:16.654,17.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:07:36.655Z,UpdatedHeaterDC,delta_dc=-0.09399999999999334,"{""current_dc"": 87.4, ""delta_dc"": -0.09399999999999334, ""target_temperature"": 32.0, ""latest_temperature"": 31.93}",2025-09-21 00:07:36.655,17.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:10:56.658Z,UpdatedHeaterDC,delta_dc=-0.03400000000000744,"{""current_dc"": 87.37, ""delta_dc"": -0.03400000000000744, ""target_temperature"": 32.0, ""latest_temperature"": 31.96}",2025-09-21 00:10:56.658,17.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:14:16.655Z,UpdatedHeaterDC,delta_dc=-1.5519999999999796,"{""current_dc"": 85.82, ""delta_dc"": -1.5519999999999796, ""target_temperature"": 32.0, ""latest_temperature"": 32.19}",2025-09-21 00:14:16.655,17.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:17:36.654Z,UpdatedHeaterDC,delta_dc=0.4419999999999731,"{""current_dc"": 86.26, ""delta_dc"": 0.4419999999999731, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-21 00:17:36.654,17.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:20:56.654Z,UpdatedHeaterDC,delta_dc=-0.8039999999999793,"{""current_dc"": 85.46, ""delta_dc"": -0.8039999999999793, ""target_temperature"": 32.0, ""latest_temperature"": 32.15}",2025-09-21 00:20:56.654,17.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:24:16.655Z,UpdatedHeaterDC,delta_dc=0.5459999999999708,"{""current_dc"": 86.01, ""delta_dc"": 0.5459999999999708, ""target_temperature"": 32.0, ""latest_temperature"": 32.02}",2025-09-21 00:24:16.655,17.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T22:27:36.659Z,UpdatedHeaterDC,delta_dc=1.4600000000000235,"{""current_dc"": 87.47, ""delta_dc"": 1.4600000000000235, ""target_temperature"": 32.0, ""latest_temperature"": 31.81}",2025-09-21 00:27:36.659,17.420833333333
