experiment,pioreactor_unit,timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T18:29:11.919Z,21.32764,0.0,0.0,0.0,0.0,2025-09-19 20:29:11.919,19.166388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:29:34.915Z,21.29814,0.0,0.0,0.0,0.0,2025-09-19 20:29:34.915,19.172777777778
Long Yeast Grow,pioreactor02,2025-09-19T18:29:53.407Z,21.29814,0.0,0.0,0.0,51.65,2025-09-19 20:29:53.407,19.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:29:53.452Z,21.29814,0.0,0.0,0.0,51.28,2025-09-19 20:29:53.452,19.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:29:57.915Z,21.33364,0.0,0.0,0.0,51.28,2025-09-19 20:29:57.915,19.179166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:30:20.915Z,21.29464,0.0,0.0,0.0,51.28,2025-09-19 20:30:20.915,19.185555555556
Long Yeast Grow,pioreactor02,2025-09-19T18:30:43.919Z,21.29114,0.0,0.0,0.0,51.28,2025-09-19 20:30:43.919,19.191944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:31:06.915Z,21.34864,0.0,0.0,0.0,51.28,2025-09-19 20:31:06.915,19.198333333333
Long Yeast Grow,pioreactor02,2025-09-19T18:31:21.973Z,21.34864,0.0,0.0,0.0,0.0,2025-09-19 20:31:21.973,19.2025
Long Yeast Grow,pioreactor02,2025-09-19T18:31:29.915Z,21.32264,0.0,0.0,0.0,0.0,2025-09-19 20:31:29.915,19.204722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:31:52.915Z,21.27014,0.0,0.0,0.0,0.0,2025-09-19 20:31:52.915,19.211111111111
Long Yeast Grow,pioreactor02,2025-09-19T18:32:15.915Z,21.28414,0.0,0.0,0.0,0.0,2025-09-19 20:32:15.915,19.2175
Long Yeast Grow,pioreactor02,2025-09-19T18:32:38.915Z,21.28664,0.0,0.0,0.0,0.0,2025-09-19 20:32:38.915,19.223888888889
Long Yeast Grow,pioreactor02,2025-09-19T18:33:01.915Z,21.31014,0.0,0.0,0.0,0.0,2025-09-19 20:33:01.915,19.230277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:33:13.405Z,21.31014,0.0,0.0,0.0,51.28,2025-09-19 20:33:13.405,19.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:33:13.448Z,21.31014,0.0,0.0,0.0,51.59,2025-09-19 20:33:13.448,19.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:33:24.915Z,21.29914,0.0,0.0,0.0,51.59,2025-09-19 20:33:24.915,19.236666666667
Long Yeast Grow,pioreactor02,2025-09-19T18:33:47.915Z,21.30264,0.0,0.0,0.0,51.59,2025-09-19 20:33:47.915,19.243055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:34:10.915Z,21.32464,0.0,0.0,0.0,51.59,2025-09-19 20:34:10.915,19.249444444444
Long Yeast Grow,pioreactor02,2025-09-19T18:34:33.915Z,21.31064,0.0,0.0,0.0,51.59,2025-09-19 20:34:33.915,19.255833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:34:41.973Z,21.31064,0.0,0.0,0.0,0.0,2025-09-19 20:34:41.973,19.258055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:34:56.915Z,21.24814,0.0,0.0,0.0,0.0,2025-09-19 20:34:56.915,19.262222222222
Long Yeast Grow,pioreactor02,2025-09-19T18:35:19.915Z,21.23414,0.0,0.0,0.0,0.0,2025-09-19 20:35:19.915,19.268611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:35:42.915Z,21.23364,0.0,0.0,0.0,0.0,2025-09-19 20:35:42.915,19.275
Long Yeast Grow,pioreactor02,2025-09-19T18:36:05.915Z,21.26964,0.0,0.0,0.0,0.0,2025-09-19 20:36:05.915,19.281388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:36:28.915Z,21.27464,0.0,0.0,0.0,0.0,2025-09-19 20:36:28.915,19.287777777778
Long Yeast Grow,pioreactor02,2025-09-19T18:36:33.405Z,21.27464,0.0,0.0,0.0,51.59,2025-09-19 20:36:33.405,19.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:36:33.449Z,21.27464,0.0,0.0,0.0,51.88,2025-09-19 20:36:33.449,19.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:36:51.919Z,21.30114,0.0,0.0,0.0,51.88,2025-09-19 20:36:51.919,19.294166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:37:14.915Z,21.27064,0.0,0.0,0.0,51.88,2025-09-19 20:37:14.915,19.300555555556
Long Yeast Grow,pioreactor02,2025-09-19T18:37:37.915Z,21.40414,0.0,0.0,0.0,51.88,2025-09-19 20:37:37.915,19.306944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:38:00.915Z,21.40714,0.0,0.0,0.0,51.88,2025-09-19 20:38:00.915,19.313333333333
Long Yeast Grow,pioreactor02,2025-09-19T18:38:01.972Z,21.40714,0.0,0.0,0.0,0.0,2025-09-19 20:38:01.972,19.313611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:38:23.915Z,21.36114,0.0,0.0,0.0,0.0,2025-09-19 20:38:23.915,19.319722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:38:46.919Z,21.37914,0.0,0.0,0.0,0.0,2025-09-19 20:38:46.919,19.326111111111
Long Yeast Grow,pioreactor02,2025-09-19T18:39:09.915Z,21.38564,0.0,0.0,0.0,0.0,2025-09-19 20:39:09.915,19.3325
Long Yeast Grow,pioreactor02,2025-09-19T18:39:32.915Z,21.39364,0.0,0.0,0.0,0.0,2025-09-19 20:39:32.915,19.338888888889
Long Yeast Grow,pioreactor02,2025-09-19T18:39:53.404Z,21.39364,0.0,0.0,0.0,51.88,2025-09-19 20:39:53.404,19.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:39:53.449Z,21.39364,0.0,0.0,0.0,51.1,2025-09-19 20:39:53.449,19.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:39:55.915Z,21.38264,0.0,0.0,0.0,51.1,2025-09-19 20:39:55.915,19.345277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:40:18.915Z,21.38014,0.0,0.0,0.0,51.1,2025-09-19 20:40:18.915,19.351666666667
Long Yeast Grow,pioreactor02,2025-09-19T18:40:41.915Z,21.38564,0.0,0.0,0.0,51.1,2025-09-19 20:40:41.915,19.358055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:41:04.915Z,21.39814,0.0,0.0,0.0,51.1,2025-09-19 20:41:04.915,19.364444444444
Long Yeast Grow,pioreactor02,2025-09-19T18:41:21.972Z,21.39814,0.0,0.0,0.0,0.0,2025-09-19 20:41:21.972,19.369166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:41:27.915Z,21.41564,0.0,0.0,0.0,0.0,2025-09-19 20:41:27.915,19.370833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:41:50.915Z,21.39764,0.0,0.0,0.0,0.0,2025-09-19 20:41:50.915,19.377222222222
Long Yeast Grow,pioreactor02,2025-09-19T18:42:13.916Z,21.40214,0.0,0.0,0.0,0.0,2025-09-19 20:42:13.916,19.383611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:42:36.915Z,21.40764,0.0,0.0,0.0,0.0,2025-09-19 20:42:36.915,19.39
Long Yeast Grow,pioreactor02,2025-09-19T18:42:59.915Z,21.34714,0.0,0.0,0.0,0.0,2025-09-19 20:42:59.915,19.396388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:43:13.403Z,21.34714,0.0,0.0,0.0,51.1,2025-09-19 20:43:13.403,19.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:43:13.448Z,21.34714,0.0,0.0,0.0,50.77,2025-09-19 20:43:13.448,19.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:43:22.915Z,21.34764,0.0,0.0,0.0,50.77,2025-09-19 20:43:22.915,19.402777777778
Long Yeast Grow,pioreactor02,2025-09-19T18:43:45.915Z,21.34814,0.0,0.0,0.0,50.77,2025-09-19 20:43:45.915,19.409166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:44:08.915Z,21.40364,0.0,0.0,0.0,50.77,2025-09-19 20:44:08.915,19.415555555556
Long Yeast Grow,pioreactor02,2025-09-19T18:44:31.915Z,21.41214,0.0,0.0,0.0,50.77,2025-09-19 20:44:31.915,19.421944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:44:41.972Z,21.41214,0.0,0.0,0.0,0.0,2025-09-19 20:44:41.972,19.424722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:44:54.915Z,21.38764,0.0,0.0,0.0,0.0,2025-09-19 20:44:54.915,19.428333333333
Long Yeast Grow,pioreactor02,2025-09-19T18:45:17.915Z,21.41064,0.0,0.0,0.0,0.0,2025-09-19 20:45:17.915,19.434722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:45:40.915Z,21.39364,0.0,0.0,0.0,0.0,2025-09-19 20:45:40.915,19.441111111111
Long Yeast Grow,pioreactor02,2025-09-19T18:46:03.915Z,21.35264,0.0,0.0,0.0,0.0,2025-09-19 20:46:03.915,19.4475
Long Yeast Grow,pioreactor02,2025-09-19T18:46:26.915Z,21.30764,0.0,0.0,0.0,0.0,2025-09-19 20:46:26.915,19.453888888889
Long Yeast Grow,pioreactor02,2025-09-19T18:46:33.408Z,21.30764,0.0,0.0,0.0,50.77,2025-09-19 20:46:33.408,19.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:46:33.451Z,21.30764,0.0,0.0,0.0,50.9,2025-09-19 20:46:33.451,19.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:46:49.915Z,21.36564,0.0,0.0,0.0,50.9,2025-09-19 20:46:49.915,19.460277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:47:12.915Z,21.42064,0.0,0.0,0.0,50.9,2025-09-19 20:47:12.915,19.466666666667
Long Yeast Grow,pioreactor02,2025-09-19T18:47:35.915Z,21.41764,0.0,0.0,0.0,50.9,2025-09-19 20:47:35.915,19.473055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:47:58.915Z,21.44514,0.0,0.0,0.0,50.9,2025-09-19 20:47:58.915,19.479444444444
Long Yeast Grow,pioreactor02,2025-09-19T18:48:01.973Z,21.44514,0.0,0.0,0.0,0.0,2025-09-19 20:48:01.973,19.480277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:48:21.915Z,21.39114,0.0,0.0,0.0,0.0,2025-09-19 20:48:21.915,19.485833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:48:44.915Z,21.34864,0.0,0.0,0.0,0.0,2025-09-19 20:48:44.915,19.492222222222
Long Yeast Grow,pioreactor02,2025-09-19T18:49:07.915Z,21.30414,0.0,0.0,0.0,0.0,2025-09-19 20:49:07.915,19.498611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:49:30.915Z,21.30914,0.0,0.0,0.0,0.0,2025-09-19 20:49:30.915,19.505
Long Yeast Grow,pioreactor02,2025-09-19T18:49:53.406Z,21.30914,0.0,0.0,0.0,50.9,2025-09-19 20:49:53.406,19.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:49:53.448Z,21.30914,0.0,0.0,0.0,51.95,2025-09-19 20:49:53.448,19.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:49:53.915Z,21.36514,0.0,0.0,0.0,51.95,2025-09-19 20:49:53.915,19.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:50:16.915Z,21.36564,0.0,0.0,0.0,51.95,2025-09-19 20:50:16.915,19.517777777778
Long Yeast Grow,pioreactor02,2025-09-19T18:50:39.915Z,21.36514,0.0,0.0,0.0,51.95,2025-09-19 20:50:39.915,19.524166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:51:02.915Z,21.35414,0.0,0.0,0.0,51.95,2025-09-19 20:51:02.915,19.530555555556
Long Yeast Grow,pioreactor02,2025-09-19T18:51:21.973Z,21.35414,0.0,0.0,0.0,0.0,2025-09-19 20:51:21.973,19.535833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:51:25.915Z,21.35514,0.0,0.0,0.0,0.0,2025-09-19 20:51:25.915,19.536944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:51:48.915Z,21.32614,0.0,0.0,0.0,0.0,2025-09-19 20:51:48.915,19.543333333333
Long Yeast Grow,pioreactor02,2025-09-19T18:52:11.915Z,21.32764,0.0,0.0,0.0,0.0,2025-09-19 20:52:11.915,19.549722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:52:34.915Z,21.27514,0.0,0.0,0.0,0.0,2025-09-19 20:52:34.915,19.556111111111
Long Yeast Grow,pioreactor02,2025-09-19T18:52:57.915Z,21.35014,0.0,0.0,0.0,0.0,2025-09-19 20:52:57.915,19.5625
Long Yeast Grow,pioreactor02,2025-09-19T18:53:13.405Z,21.35014,0.0,0.0,0.0,51.95,2025-09-19 20:53:13.405,19.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:53:13.449Z,21.35014,0.0,0.0,0.0,50.89,2025-09-19 20:53:13.449,19.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:53:20.919Z,21.30414,0.0,0.0,0.0,50.89,2025-09-19 20:53:20.919,19.568888888889
Long Yeast Grow,pioreactor02,2025-09-19T18:53:43.915Z,21.36814,0.0,0.0,0.0,50.89,2025-09-19 20:53:43.915,19.575277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:54:06.915Z,21.36364,0.0,0.0,0.0,50.89,2025-09-19 20:54:06.915,19.581666666667
Long Yeast Grow,pioreactor02,2025-09-19T18:54:29.916Z,21.38414,0.0,0.0,0.0,50.89,2025-09-19 20:54:29.916,19.588055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:54:41.973Z,21.38414,0.0,0.0,0.0,0.0,2025-09-19 20:54:41.973,19.591388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:54:52.919Z,21.38364,0.0,0.0,0.0,0.0,2025-09-19 20:54:52.919,19.594444444444
Long Yeast Grow,pioreactor02,2025-09-19T18:55:15.915Z,21.38664,0.0,0.0,0.0,0.0,2025-09-19 20:55:15.915,19.600833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:55:38.915Z,21.38414,0.0,0.0,0.0,0.0,2025-09-19 20:55:38.915,19.607222222222
Long Yeast Grow,pioreactor02,2025-09-19T18:56:01.915Z,21.33064,0.0,0.0,0.0,0.0,2025-09-19 20:56:01.915,19.613611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:56:24.915Z,21.33564,0.0,0.0,0.0,0.0,2025-09-19 20:56:24.915,19.62
Long Yeast Grow,pioreactor02,2025-09-19T18:56:33.405Z,21.33564,0.0,0.0,0.0,50.89,2025-09-19 20:56:33.405,19.6225
Long Yeast Grow,pioreactor02,2025-09-19T18:56:33.447Z,21.33564,0.0,0.0,0.0,51.28,2025-09-19 20:56:33.447,19.6225
Long Yeast Grow,pioreactor02,2025-09-19T18:56:47.915Z,21.39114,0.0,0.0,0.0,51.28,2025-09-19 20:56:47.915,19.626388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:57:10.915Z,21.38614,0.0,0.0,0.0,51.28,2025-09-19 20:57:10.915,19.632777777778
Long Yeast Grow,pioreactor02,2025-09-19T18:57:33.915Z,21.38764,0.0,0.0,0.0,51.28,2025-09-19 20:57:33.915,19.639166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:57:56.915Z,21.39064,0.0,0.0,0.0,51.28,2025-09-19 20:57:56.915,19.645555555556
Long Yeast Grow,pioreactor02,2025-09-19T18:58:01.973Z,21.39064,0.0,0.0,0.0,0.0,2025-09-19 20:58:01.973,19.646944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:58:19.915Z,21.35064,0.0,0.0,0.0,0.0,2025-09-19 20:58:19.915,19.651944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:58:42.915Z,21.30114,0.0,0.0,0.0,0.0,2025-09-19 20:58:42.915,19.658333333333
Long Yeast Grow,pioreactor02,2025-09-19T18:59:05.915Z,21.32414,0.0,0.0,0.0,0.0,2025-09-19 20:59:05.915,19.664722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:59:28.915Z,21.33764,0.0,0.0,0.0,0.0,2025-09-19 20:59:28.915,19.671111111111
Long Yeast Grow,pioreactor02,2025-09-19T18:59:51.915Z,21.34564,0.0,0.0,0.0,0.0,2025-09-19 20:59:51.915,19.6775
Long Yeast Grow,pioreactor02,2025-09-19T18:59:53.406Z,21.34564,0.0,0.0,0.0,51.28,2025-09-19 20:59:53.406,19.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:59:53.448Z,21.34564,0.0,0.0,0.0,50.95,2025-09-19 20:59:53.448,19.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:00:14.915Z,21.34364,0.0,0.0,0.0,50.95,2025-09-19 21:00:14.915,19.683888888889
Long Yeast Grow,pioreactor02,2025-09-19T19:00:37.915Z,21.35764,0.0,0.0,0.0,50.95,2025-09-19 21:00:37.915,19.690277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:01:00.915Z,21.35414,0.0,0.0,0.0,50.95,2025-09-19 21:01:00.915,19.696666666667
Long Yeast Grow,pioreactor02,2025-09-19T19:01:21.973Z,21.35414,0.0,0.0,0.0,0.0,2025-09-19 21:01:21.973,19.7025
Long Yeast Grow,pioreactor02,2025-09-19T19:01:23.915Z,21.37064,0.0,0.0,0.0,0.0,2025-09-19 21:01:23.915,19.703055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:01:46.915Z,21.34864,0.0,0.0,0.0,0.0,2025-09-19 21:01:46.915,19.709444444444
Long Yeast Grow,pioreactor02,2025-09-19T19:02:09.915Z,21.30114,0.0,0.0,0.0,0.0,2025-09-19 21:02:09.915,19.715833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:02:32.915Z,21.32014,0.0,0.0,0.0,0.0,2025-09-19 21:02:32.915,19.722222222222
Long Yeast Grow,pioreactor02,2025-09-19T19:02:55.915Z,21.32914,0.0,0.0,0.0,0.0,2025-09-19 21:02:55.915,19.728611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:03:13.405Z,21.32914,0.0,0.0,0.0,50.95,2025-09-19 21:03:13.405,19.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:03:13.449Z,21.32914,0.0,0.0,0.0,50.63,2025-09-19 21:03:13.449,19.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:03:18.915Z,21.43114,0.0,0.0,0.0,50.63,2025-09-19 21:03:18.915,19.735
Long Yeast Grow,pioreactor02,2025-09-19T19:03:41.919Z,21.43914,0.0,0.0,0.0,50.63,2025-09-19 21:03:41.919,19.741388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:04:04.915Z,21.43064,0.0,0.0,0.0,50.63,2025-09-19 21:04:04.915,19.747777777778
Long Yeast Grow,pioreactor02,2025-09-19T19:04:27.915Z,21.43064,0.0,0.0,0.0,50.63,2025-09-19 21:04:27.915,19.754166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:04:41.973Z,21.43064,0.0,0.0,0.0,0.0,2025-09-19 21:04:41.973,19.758055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:04:50.915Z,21.38414,0.0,0.0,0.0,0.0,2025-09-19 21:04:50.915,19.760555555556
Long Yeast Grow,pioreactor02,2025-09-19T19:05:13.915Z,21.34964,0.0,0.0,0.0,0.0,2025-09-19 21:05:13.915,19.766944444444
Long Yeast Grow,pioreactor02,2025-09-19T19:05:36.915Z,21.35114,0.0,0.0,0.0,0.0,2025-09-19 21:05:36.915,19.773333333333
Long Yeast Grow,pioreactor02,2025-09-19T19:05:59.915Z,21.32964,0.0,0.0,0.0,0.0,2025-09-19 21:05:59.915,19.779722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:06:22.915Z,21.30664,0.0,0.0,0.0,0.0,2025-09-19 21:06:22.915,19.786111111111
Long Yeast Grow,pioreactor02,2025-09-19T19:06:33.405Z,21.30664,0.0,0.0,0.0,50.63,2025-09-19 21:06:33.405,19.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:06:33.447Z,21.30664,0.0,0.0,0.0,52.25,2025-09-19 21:06:33.447,19.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:06:45.915Z,21.35164,0.0,0.0,0.0,52.25,2025-09-19 21:06:45.915,19.7925
Long Yeast Grow,pioreactor02,2025-09-19T19:07:08.915Z,21.32114,0.0,0.0,0.0,52.25,2025-09-19 21:07:08.915,19.798888888889
Long Yeast Grow,pioreactor02,2025-09-19T19:07:31.915Z,21.33964,0.0,0.0,0.0,52.25,2025-09-19 21:07:31.915,19.805277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:07:54.915Z,21.33714,0.0,0.0,0.0,52.25,2025-09-19 21:07:54.915,19.811666666667
Long Yeast Grow,pioreactor02,2025-09-19T19:08:01.973Z,21.33714,0.0,0.0,0.0,0.0,2025-09-19 21:08:01.973,19.813611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:08:17.915Z,21.35914,0.0,0.0,0.0,0.0,2025-09-19 21:08:17.915,19.818055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:08:40.915Z,21.31564,0.0,0.0,0.0,0.0,2025-09-19 21:08:40.915,19.824444444444
Long Yeast Grow,pioreactor02,2025-09-19T19:09:03.915Z,21.36364,0.0,0.0,0.0,0.0,2025-09-19 21:09:03.915,19.830833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:09:26.915Z,21.34114,0.0,0.0,0.0,0.0,2025-09-19 21:09:26.915,19.837222222222
Long Yeast Grow,pioreactor02,2025-09-19T19:09:49.915Z,21.28314,0.0,0.0,0.0,0.0,2025-09-19 21:09:49.915,19.843611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:09:53.406Z,21.28314,0.0,0.0,0.0,52.25,2025-09-19 21:09:53.406,19.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:09:53.448Z,21.28314,0.0,0.0,0.0,50.85,2025-09-19 21:09:53.448,19.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:10:12.915Z,21.34014,0.0,0.0,0.0,50.85,2025-09-19 21:10:12.915,19.85
Long Yeast Grow,pioreactor02,2025-09-19T19:10:35.915Z,21.39364,0.0,0.0,0.0,50.85,2025-09-19 21:10:35.915,19.856388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:10:58.915Z,21.42464,0.0,0.0,0.0,50.85,2025-09-19 21:10:58.915,19.862777777778
Long Yeast Grow,pioreactor02,2025-09-19T19:11:21.915Z,21.42864,0.0,0.0,0.0,50.85,2025-09-19 21:11:21.915,19.869166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:11:21.972Z,21.42864,0.0,0.0,0.0,0.0,2025-09-19 21:11:21.972,19.869166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:11:44.915Z,21.38664,0.0,0.0,0.0,0.0,2025-09-19 21:11:44.915,19.875555555556
Long Yeast Grow,pioreactor02,2025-09-19T19:12:07.915Z,21.41614,0.0,0.0,0.0,0.0,2025-09-19 21:12:07.915,19.881944444444
Long Yeast Grow,pioreactor02,2025-09-19T19:12:30.915Z,21.40814,0.0,0.0,0.0,0.0,2025-09-19 21:12:30.915,19.888333333333
Long Yeast Grow,pioreactor02,2025-09-19T19:12:53.919Z,21.38864,0.0,0.0,0.0,0.0,2025-09-19 21:12:53.919,19.894722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:13:13.404Z,21.38864,0.0,0.0,0.0,50.85,2025-09-19 21:13:13.404,19.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:13:13.447Z,21.38864,0.0,0.0,0.0,51.36,2025-09-19 21:13:13.447,19.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:13:16.915Z,21.47514,0.0,0.0,0.0,51.36,2025-09-19 21:13:16.915,19.901111111111
Long Yeast Grow,pioreactor02,2025-09-19T19:13:39.915Z,21.49264,0.0,0.0,0.0,51.36,2025-09-19 21:13:39.915,19.9075
Long Yeast Grow,pioreactor02,2025-09-19T19:14:02.915Z,21.45664,0.0,0.0,0.0,51.36,2025-09-19 21:14:02.915,19.913888888889
Long Yeast Grow,pioreactor02,2025-09-19T19:14:25.915Z,21.42964,0.0,0.0,0.0,51.36,2025-09-19 21:14:25.915,19.920277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:14:41.973Z,21.42964,0.0,0.0,0.0,0.0,2025-09-19 21:14:41.973,19.924722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:14:48.915Z,21.42964,0.0,0.0,0.0,0.0,2025-09-19 21:14:48.915,19.926666666667
Long Yeast Grow,pioreactor02,2025-09-19T19:15:11.915Z,21.39314,0.0,0.0,0.0,0.0,2025-09-19 21:15:11.915,19.933055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:15:34.915Z,21.36514,0.0,0.0,0.0,0.0,2025-09-19 21:15:34.915,19.939444444444
Long Yeast Grow,pioreactor02,2025-09-19T19:15:57.915Z,21.36264,0.0,0.0,0.0,0.0,2025-09-19 21:15:57.915,19.945833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:16:20.919Z,21.36664,0.0,0.0,0.0,0.0,2025-09-19 21:16:20.919,19.952222222222
Long Yeast Grow,pioreactor02,2025-09-19T19:16:33.404Z,21.36664,0.0,0.0,0.0,51.36,2025-09-19 21:16:33.404,19.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:16:33.448Z,21.36664,0.0,0.0,0.0,50.98,2025-09-19 21:16:33.448,19.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:16:43.915Z,21.32564,0.0,0.0,0.0,50.98,2025-09-19 21:16:43.915,19.958611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:17:06.915Z,21.44164,0.0,0.0,0.0,50.98,2025-09-19 21:17:06.915,19.965
Long Yeast Grow,pioreactor02,2025-09-19T19:17:29.915Z,21.48364,0.0,0.0,0.0,50.98,2025-09-19 21:17:29.915,19.971388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:17:52.915Z,21.47464,0.0,0.0,0.0,50.98,2025-09-19 21:17:52.915,19.977777777778
Long Yeast Grow,pioreactor02,2025-09-19T19:18:01.972Z,21.47464,0.0,0.0,0.0,0.0,2025-09-19 21:18:01.972,19.980277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:18:15.915Z,21.42964,0.0,0.0,0.0,0.0,2025-09-19 21:18:15.915,19.984166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:18:38.915Z,21.39014,0.0,0.0,0.0,0.0,2025-09-19 21:18:38.915,19.990555555556
Long Yeast Grow,pioreactor02,2025-09-19T19:19:01.915Z,21.34864,0.0,0.0,0.0,0.0,2025-09-19 21:19:01.915,19.996944444444
Long Yeast Grow,pioreactor02,2025-09-19T19:19:24.915Z,21.32214,0.0,0.0,0.0,0.0,2025-09-19 21:19:24.915,20.003333333333
Long Yeast Grow,pioreactor02,2025-09-19T19:19:47.915Z,21.32164,0.0,0.0,0.0,0.0,2025-09-19 21:19:47.915,20.009722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:19:53.405Z,21.32164,0.0,0.0,0.0,50.98,2025-09-19 21:19:53.405,20.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:19:53.448Z,21.32164,0.0,0.0,0.0,50.95,2025-09-19 21:19:53.448,20.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:20:10.915Z,21.30664,0.0,0.0,0.0,50.95,2025-09-19 21:20:10.915,20.016111111111
